location,source,target,ID,fuzzy,context,translator_comments,developer_comments
"S1 """"",S1_050a51f1,"(Уверенность в том, что я тебе ничего не сделаю, куда-то пропала?)",S1_050a51f1,,,,
"A """"",A_f8038f88,"Ха... Слишком много на кону, чтобы рисковать.",A_f8038f88,,,,
"""""",narrator_5fe32d80,"Стуков почувствовал горячий язык девушки, который наконец начал свое активное движение по всему члену, доставляя больше удовольствия.",narrator_5fe32d80,,,,
"S1 """"",S1_e904a4ff,(Пора с этим заканчивать),S1_e904a4ff,,,,
"""""",narrator_675b17fe,"Королева Клинков старательно работала своим языком, стараясь распределить слюну по всему члену для лучшего проникновения.",narrator_675b17fe,,,,
"S1 """"",S1_60b41d2c,*Хлюп* *Сюрп* *Хлюп*,S1_60b41d2c,,,,
"S1 """"",S1_ec0c2e17,"(Черт, а меня тоже не на шутку все это завело...)",S1_ec0c2e17,,,,
"""""",narrator_2ac9adbe,"Девушка стала ощущать голод в разы сильнее, желая получить еду как можно скорее. Тело было уже готово к тому, чтобы усиленно работать глоткой и языком без каких-либо неприятных ощущений. Обилие слюны только упрощало этот процесс.",narrator_2ac9adbe,,,,
"S1 """"",S1_6cca439e,*Хлюп* Ммммх! *Лизь* *Хлюп*,S1_6cca439e,,,,
"A """"",A_260afa6f,Ха... А ты хороша!,A_260afa6f,,,,
"S1 """"",S1_5b9a81f1,(Ощущение члена в моем горле... Это только больше возбуждает.),S1_5b9a81f1,,,,
"S1 """"",S1_b22a17ee,*Лизь* *Сюрп* *Хлюп*,S1_b22a17ee,,,,
"""""",narrator_06204281,"Королева Клинков уже была полностью готова получить так желанную сперму, ощущая дикое желание. Она отдавалась процессу, переставая слышать сдавленные стоны Стукова или свои собственные.",narrator_06204281,,,,
"S1 """"",S1_7fd0a987,*Чмок* *Сюрп* *Лизь*,S1_7fd0a987,,,,
"S1 """"",S1_04e837ad,(Просто кончи уже!),S1_04e837ad,,,,
"""""",narrator_3243c86a,"Тело Стукова отозвалось на призыв Королевы Клинков. Девушка чувствовала готовность Стукова отдать ей всю сперму, что у него есть.",narrator_3243c86a,,,,
"A """"",A_b45b9832,"Если ты так хочешь, то получай!",A_b45b9832,,,,
"""""",narrator_f8384373,*Хлюп* *Хлюп* *Хлюп*,narrator_f8384373,,,,
"S1 """"",S1_3b01985c,ММммммг!,S1_3b01985c,,,,
"""""",narrator_f0f88025,"Королева Клинков принимала всю сперму, которая стекала по ее горлу.",narrator_f0f88025,,,,
"""""",narrator_77386f15,*Хлюп* *Хлюп*,narrator_77386f15,,,,
"S1 """"",S1_908db928,(Как хорошо... Мой желудок наконец наполняется.),S1_908db928,,,,
"S1 """"",S1_15aed029,(Ммммм... Ее так много!),S1_15aed029,,,,
"""""",narrator_c705ddc7,"Королева Клинков не прекращала работать языком, стараясь проглотить все, что можно было получить из члена Стукова.",narrator_c705ddc7,,,,
"S1 """"",S1_7c411424,(Ха... На вкус она тоже очень даже ничего.),S1_7c411424,,,,
"""""",narrator_5c26be41,*Хлюп*,narrator_5c26be41,,,,
"S1 """"",S1_0064cbd2,"Хм... Ладно, не буду травмировать твой член, он может еще пригодиться.",S1_0064cbd2,,,,
"""""",narrator_80f0ab38,"Королева Клинков довольно облизнулась, собирая всю слюну, размазавшуюся на губах.",narrator_80f0ab38,,,,
"S1 """"",S1_c93dca3d,Ммм...,S1_c93dca3d,,,,
"""""",narrator_2f948949,"Девушка прикрыла глаза, ощущая как ее тело наполнялось энергией. Постепенно мир вокруг начинал ощущаться по-другому, будто под призмой возвращающихся сил.",narrator_2f948949,,,,
"S1 """"",S1_472e5553,"Сила... она возвращается ко мне... как же это прекрасно, снова ощущать ее...",S1_472e5553,,,,
"S1 """"",S1_961a40b5,(Какое прекрасное ощущение... Мое тело и разум снова наполняются ею.),S1_961a40b5,,,,
"S1 """"",S1_e41d43bb,"(Хах, любимое ощущение ничтожности этого мира передо мной.)",S1_e41d43bb,,,,
"""""",narrator_897490cf,"Королева Клинков стала разминать свое тело, чтобы почувствовать приятное напряжение мышц.",narrator_897490cf,,,,
"S1 """"",S1_aa822f33,"Это было отлично, теперь мой желудок полон...",S1_aa822f33,,,,
"""""",narrator_2596ae80,"Девушка открыла глаза, натыкаясь взглядом на Стукова.",narrator_2596ae80,,,,
"S1 """"",S1_32ac47b8,Ты!,S1_32ac47b8,,,,
"S1 """"",S1_e843459c,Где там ваша... Главная? Не заставляй меня ждать и отведи к ней.,S1_e843459c,,,,
"A """"",A_b2e03588,"Я уже понял, что с тобой опасно иметь какие-либо разногласия. В таких случаях мне не нужно повторять два раза.",A_b2e03588,,,,
"A """"",A_b5793a14,"Тем более, что я бы и так отвел тебя к Владычице.",A_b5793a14,,,,
"S1 """"",S1_a0745cb3,Теперь я в отличной форме и готова к встречи с Владикчицей.,S1_a0745cb3,,,,
"S1 """"",S1_0d12850a,"Веди, нам точно есть о чем поговорить.",S1_0d12850a,,,,
"A """"",A_050a6fe0,Звучит очень самоуверенно.,A_050a6fe0,,,,
"""""",narrator_8b381f8f,"Стуков только теперь смог полноценно осмотреть Королеву Клинков, понимая, что она стала намного сильнее прошлого облика Сары. Эти изменения его пугали и радовали, что не позволяло ему достаточно сформировать свое мнение о Королеве Клинков.",narrator_8b381f8f,,,,
"A """"",A_b0a07039,"(Эх, а ведь раньше она не была такой самоуверенной...)",A_b0a07039,,,,
"A """"",A_903981be,"(Но с другой стороны она стала весьма горяча... это открывает новые возможности, хе-хе.)",A_903981be,,,,
"""""",narrator_53c18888,На лице Стукова расплывалась довольная и весьма ехидная ухмылка.,narrator_53c18888,,,,
"A """"",A_86c20516,"Следуй за мной, я приведу тебя к ней.",A_86c20516,,,,
