location,source,target,ID,fuzzy,context,translator_comments,developer_comments
"Q """"",Q_43b8e35f,这次的润滑剂好像用得有点多,,,,,
"""""",narrator_88a646a4,斯托克夫丝毫不介意女王的这些把戏，他的注意力完全集中在他的下半身.,,,,,
"Q """"",Q_fc258378,说不出话来了吧！看来，我的技术确实进步了...,,,,,
"""""",narrator_24b07c0c,女王移动着她的胸部，她想看到斯托克夫更加兴奋的表情.,,,,,
"Q """"",Q_ff2bae82,怎么样？我可是按照你以前教我的方式做的哦!,,,,,
"""""",narrator_8cd8b0a7,*噗叽* *噗叽*,,,,,
"A """"",A_a6215162,非常棒.,,,,,
"A """"",A_9ad3894f,(女王果然很有天赋.),,,,,
"Q """"",Q_b887031b,还是你们人族嘴甜，我好喜欢.,,,,,
"""""",narrator_b7c25340,女王的尾巴，乳房一起活动，她想让斯托克夫更加享受.,,,,,
"Q """"",Q_1490f52c,有没有想要射的感觉?,,,,,
"A """"",A_e5586deb,,,,,,
"Q """"",Q_7ba3daf6,哎呀，我就不信了.,,,,,
"""""",narrator_df07528e,女王开始更加卖力起来.,,,,,
"A """"",A_d4357dd5,已经很好了...,,,,,
"A """"",A_bd6b42f7,你完全可以动慢点...,,,,,
"Q """"",Q_49066c1a,"Haha, it is. But there are no rules in this game. Just fun.",,,,,
"Q """"",Q_851a238b,你也知道，通常我都是不按常理出牌的.,,,,,
"""""",narrator_520e3616,斯托克夫充分感到了女王的狂野.,,,,,
"""""",narrator_bd68848a,他们彼此好像在做较量一样.,,,,,
"Q """"",Q_b266e2fd,通常赢的那个人都是我.,,,,,
"""""",narrator_d21b396e,*舔舐* *舔舐*,,,,,
"""""",narrator_b55b4c9d,女王的尾巴往下移，仍然盘绕在斯图科夫的鸡巴上.,,,,,
"Q """"",Q_d9df3ce3,你是我的猎物.,,,,,
"""""",narrator_dc4aebf8,当触须最终到达它的目标时，斯托克夫有些坚持不住了.,,,,,
"A """"",A_5a668a8b,啊啊...,,,,,
"""""",narrator_8ac650e3,斯托克夫凭借着经验，想要扳回一局.,,,,,
"Q """"",Q_bb086d3b,鸡巴硬得想要爆炸了吧！,,,,,
"Q """"",Q_52a4492d,可别让我失望哦.,,,,,
"A """"",A_72383250,Yes... Ok... Fuck!,,,,,
"""""",narrator_d21b396e_1,*舔舐* *舔舐*,,,,,
"""""",narrator_8ecdd469,斯托克夫发出愉悦的呻吟声.,,,,,
"""""",narrator_8a278a2a,女王不停地上下摆动她的胸部，她调皮的舌头舔了一遍又一遍.,,,,,
"""""",narrator_85728e4b,*舔舐* *舔舐* *舔舐*,,,,,
"A """"",A_b33eebde,(真不敢相信，我们做了这么久!),,,,,
"Q """"",Q_c5879dc0,就快要结束了!,,,,,
"""""",narrator_a8be08f1,,,,,,
"A """"",A_c53d4663,,,,,,
"A """"",A_8d674c59,卧槽，又来了！,,,,,
"""""",narrator_f38a4be6,呜呜呜！！！,,,,,
"""""",narrator_f38a4be6_1,呜呜呜！！！,,,,,
"""""",narrator_f38a4be6_2,呜呜呜！！！,,,,,
"A """"",A_c80f918a,哈哈哈，这就是我所说的解脱……,,,,,
"""""",narrator_c050dc5a,射过之后，女王也没有让肉棒从胸部出来，而是紧紧地压在上面。精液随着口水一起流淌出来.,,,,,
"Q """"",Q_f9d57fb4,你没有让我失望，斯托克夫。又有相当多的精子.,,,,,
"A """"",A_d2c1d9a4,让您失望是很可耻的行为...,,,,,
