"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"S1 """"","S1_ddde476a","我能感觉到你的情感。","","","","",""
"S1 """"","S1_90510b57","是时候了… ","","","","",""
"""""","narrator_cce2f653","莎拉开始接受脑子里的新想法。","","","","",""
"S """"","S_6f732ec5","绽放，我绽放了… ","","","","",""
"S """"","S_bd519079","我想结束这一切！！！","","","","",""
"""""","narrator_215d2d6e","不断增长的力量甚至连萨拉自己都吓坏了。但那些敏捷的触手再次显露出来，似乎要填补了莎拉的空虚的思想。","","","","",""
"""""","narrator_869f52b5","黑暗的房间被蛹的光芒照亮，它们正在为完成进化做准备。","","","","",""
"""""","narrator_023640c5","莎拉意识到，她已经没有退路了。她残存的理智，还在苦苦支撑着。","","","","",""
"S """"","S_453d526e","不不不！","","","","",""
"""""","narrator_4c6fad66","她的理智正在和复仇的欲望作斗争。","","","","",""
"""""","narrator_0acfdaf3","莎拉感觉到一种越来越强烈的感觉，这是她以前所经历过的任何事情都无法比拟的。","","","","",""
"""""","narrator_110ac617","她知道人类的肉体，已经无法再满足了。","","","","",""
"S """"","S_3d56f6bb","不能！我不能","","","","",""
"S """"","S_9c10e21d_1","Mmmg!!!","","","","",""
"""""","narrator_319b3cac","莎拉有点想要逃走，在她看来，她已经做了超越底线的事，但她仍然留在蛹里。","","","","",""
"""""","narrator_9606889b","她的身体，已经开始变异进化了。","","","","",""
"""""","narrator_ece23d37","她就像一只渴望降生的幼虫一样。","","","","",""
"""""","narrator_aa8d7f6f","莎拉知道自己将会变成和斯托克夫一样的怪物，甚至更糟。","","","","",""
"""""","narrator_97b51ab8","但是，渴望力量就必须付出，一切都是有代价的。","","","","",""
"""""","narrator_7044cb66","这就是她心中最后一点安慰。","","","","",""
"""""","narrator_75df4c6a","既然选择了这个就要去面前，莎拉决定去拥抱命运。","","","","",""
"S """"","S_a1462465","超越，我要超越一切… ","","","","",""
"S """"","S_c5f5699d","啊啊！！！","","","","",""
"""""","narrator_bb8f473e","莎拉很难受，她体内有某种巨大的东西爆炸了。","","","","",""
"""""","narrator_3b1400c7","强者杀死弱者。她无法用语言来描述这一切。","","","","",""
"""""","narrator_04164d4f","她无意识地让触须移动得更快，最大限度地利用了它们。","","","","",""
"""""","narrator_a7de9b6d","与这一刻相比，她之前在蛹里的所受的痛苦显得都微不足道。","","","","",""
"S """"","S_7ef787b2","没事的，我可以坚持的！","","","","",""
"""""","narrator_53e2465a","终于触角停止了移动。","","","","",""
"""""","narrator_8e263096","当最后一波浪潮穿过她的身体，莎拉才意识到她有多爱这一切。","","","","",""
"""""","narrator_c16229fe","她能感觉到自己的转变即将结束。所有这些痛苦在她看来都是美好的，毕竟这能使她进化。","","","","",""
"""""","narrator_3b664caf","她欣然接受了这一点。","","","","",""
"""""","narrator_6f303f44","她过去的身体现在让莎拉感到尴尬，它是如此弱小。","","","","",""
"""""","narrator_66f2e6ea","新的形态即将诞生。","","","","",""
"S1 """"","S1_8bd351a0","终于自由了。","","","","",""
"""""","narrator_c5755631","蛹要从内部撕裂，破裂并散发出聚积的能量。","","","","",""
"""""","narrator_3520104d","莎拉的新形态已经准备跃跃欲试了。","","","","",""
"""""","narrator_ac9817ff","力量正在集结，可能还需要一些时间。","","","","",""
"S1 """"","S1_27c6b307","我已经等了这么久了，但是每一秒钟都值得等待的。","","","","",""
"S1 """"","S1_95708c67","","","","","",""
"S1 """"","S1_0fb5f5db","","","","","",""
"""""","narrator_2bcdf0cd","进化快要完成了，所有的能量都被吸收到了新躯体中，但逐渐开始感到疲倦","","","","",""
"""""","narrator_d43bbdbb","但似乎充满了无限可能。","","","","",""
"centered """"","centered_ce90891b","食物。","","","","",""
"centered """"","centered_3023eecc","我需要食物。","","","","",""
"""""","narrator_143262f0","蓝色检查了她的周围环境，慢慢走向出口。","","","","",""
"S1 """"","S1_a01839f5","我认为我发现了非常非常有趣的东西。","","","","",""
"""""","narrator_8d80d5e8","漫长旅程的开始终于结束了。旧的希望将被新的希望取代，因为强大的力量使得女孩必须承担了巨大的责任… ","","","","",""
