location,source,target,ID,fuzzy,context,translator_comments,developer_comments
"""""","""Погладить""",拍拍,,,,,
"""""","""Помочь зерглингу""",帮助那只小狗,,,,,
"""""","""Спросить Сай'мона""",询问塞蒙,,,,,
"""""","""Назад""",Back,,,,,
"""""","""Потрогать""",去摸,,,,,
"""""","""Не трогать""",不去摸,,,,,
"""""","""Шип""",斯派克,,,,,
"""""","""WIP""",,,,,,
"""""","""Связаться""",尝试联系,,,,,
"""""","""Наладить связь""",建立沟通,,,,,
"""""","""Взять под контроль""",尝试进行控制,,,,,
"""""","""Причинить боль""",引起疼痛,,,,,
"""""","""Информация""",掌握情报,,,,,
"""""","""Убить""",杀害,,,,,
"""""","""Подчинить своей воле""",让它顺从你的意识,,,,,
"""""","""Поиграться с собой""",玩弄自己,,,,,
"""""","""Продолжать лежать в 'ванной'""",继续躺着,,,,,
"""""","""Игры""",玩游戏,,,,,
"""""","""В поиска Немо""",回忆电影海底总动员中的场景,,,,,
"""""","""Теребить картоху""",回忆电影豌豆公主中的场景,,,,,
"""""","""Натереть морковку""",回忆电影灰姑娘中的场景,,,,,
"""""","""Шлифовать камень""",回忆电影原始人中的场景,,,,,
"""""","""Душить одноглазого""",回忆电影白雪公主中的场景,,,,,
"""""","""Теребить фасолинку""",回忆电影吸血鬼伯爵中的场景,,,,,
"""""","""Теребонькать""",满足自己的欲望,,,,,
"""""","""Искать мелочь в кармане""",在口袋里寻找,,,,,
"""""","""играть""",,,,,,
"""""","""в поисках Немо""",回忆电影海底总动员中的场景,,,,,
"""""","""теребить картоху""",回忆电影豌豆公主中的场景,,,,,
"""""","""натереть морковку""",回忆电影灰姑娘中的场景,,,,,
"""""","""шлифовать камень""",回忆电影原始人中的场景,,,,,
"""""","""душить одноглазого""",回忆电影白雪公主中的场景,,,,,
"""""","""теребить фасолинку""",回忆电影吸血鬼伯爵中的场景,,,,,
"""""","""теребонькать""",满足自己的欲望,,,,,
"""""","""искать мелочь в кармане""",在口袋里寻找,,,,,
"""""","""Пропустить сцену""",跳过这个场景,,,,,
"""""","""Посмотреть сцену""",播放这个场景,,,,,
"""""","""Спросить о 'том самом'""",Ask about that,,,,,
"""""","""Промолчать""",保持沉默,,,,,
"""""","""Тронный зал""",女王的王座,,,,,
"""""","""Зал эволюции""",进化大厅,,,,,
"""""","""Коридоры корабля""",大厅走廊,,,,,
"""""","""Ванная комната""",浴室,,,,,
"""""","""Комната Сары""",莎拉的房间,,,,,
"""""","""Медленно разделась""",慢慢脱衣服,,,,,
"""""","""Быстро разделась""",快脱衣服,,,,,
"""""","""Попросить Стукова кончить мне на лицо""",让斯图科夫射我脸上,,,,,
"""""","""Попросить Стукова кончить мне на грудь""",让斯图科夫射我胸上,,,,,
"""""","""Попросить Стукова обкончать меня всю""",让斯图科夫射我身上,,,,,
"""""","""Попросить Стукова кончить куда угодно, только поскорее""",让斯图科夫射任何地方，就快点,,,,,
"""""","""Согласиться быть материалом для дрочки Стукова""",接受作为自慰对象使用,,,,,
"""""","""Кончи мне на лицо""",射在我脸上,,,,,
"""""","""Кончи мне на грудь""",射在我胸前,,,,,
"""""","""Обкончай меня всю""",射得全身上下都是,,,,,
"""""","""Кончи куда угодно, только поскорее""",射得任何地方都行,,,,,
"""""","""Правая рука""",右手,,,,,
"""""","""Левая рука""",左手,,,,,
"""""","""Изменить свой выбор""",重新选择,,,,,
"""""","""Придерживаться прежней стратегии""",坚持自己的选择,,,,,
"""""","""Ладно-ладно, говори...""",好的，继续下去......,,,,,
"""""","""Я не хочу это слушать!""",我不想听！,,,,,
"""""","""Свинка""",猪套装,,,,,
"""""","""Кошечка""",猫套装,,,,,
"""""","""Начать мини игру""",,,,,,
"""""","""Перейти к первому окончанию""",,,,,,
"""""","""Перейти к второму окончанию""",,,,,,
"""""","""Перейти к третьему окончанию""",,,,,,
"""""","""Перейти к концу мини игры""",,,,,,
"""""","""2""",,,,,,
"""""","""3""",,,,,,
"""""","""Закончить""",,,,,,
"""""","""Не говорить с Сай'моном""",不跟塞蒙说话,,,,,
"""""","""Я хочу научиться 'Развратному любовному поцелую'""",我想学习这个'淫荡的爱之吻'.,,,,,
"""""","""Я еще не готова""",我还没准备好,,,,,
"""""","""Подумать о Рейноре""",想想雷诺,,,,,
"""""","""Подумать о Стукове""",想想斯托克夫,,,,,
"""""","""Подумать о девушке на плакате""",想想海报上的那个女孩,,,,,
"""""","""Образ стриптизерши""",想象自己是一个脱衣舞女,,,,,
"""""","""Недоступно в данном обновлении""",在当前更新中不可用,,,,,
"""""","""С одеждой""",,,,,,
"""""","""Без одежды""",,,,,,
"""""","""Может, мы сможем договориться... *требуется развратность {color=#718c3e}7{/color}*""",也许我们可以做个交易… *{color=#718c3e}7{/color} 需要堕落值高* (soon)*,,,,,
"""""","""Ладно...""",是的，我感觉到了......,,,,,
"""""","""Лиззара""",,,,,,
"""""","""Принять приглашение (сбежать)""",接受邀请 (逃跑),,,,,
"""""","""Отказаться (остаться)""",拒绝 (留下),,,,,
"""""","""Попробовать установить связь Роя""",试着建立一种精神上的联系,,,,,
"""""","""Не сейчас""",还不是时候,,,,,
"""""","""Читать мысли""",试着读懂它的想法,,,,,
"""""","""Повернуться к Саре задом""",转身,,,,,
"""""","""Повернуться к Саре передом""",面对莎拉,,,,,
"""""","""Контролировать""",尝试进行控制,,,,,
"""""","""Контролировать зерга""",控制小狗,,,,,
"""""","""Сдерживать""",尝试进行控制,,,,,
"""""","""Игнорировать""",忽略,,,,,
"""""","""Сдержать""",,,,,,
"""""","""Выпустить наружу""",,,,,,
"""""","""Сказать правду""",对他说真话,,,,,
"""""","""Подождать""",对他说谎,,,,,
"""""","""Сделать снимок""",让他进行拍摄,,,,,
"""""","""Подождать еще чуть-чуть""",再等一下,,,,,
"""""","""Укусить (не доступно в данной версии)""",咬人 (当前更新不可用),,,,,
"""""","""Откусить""",咬断,,,,,
"""""","""Лизать""",舔,,,,,
"""""","""Или нет?""",,,,,,
"""""","""Конец игры.""",,,,,,
"""""","""Начать тренировку с артефактом""",使用玩具开始训练,,,,,
"""""","""Не использовать артефакт""",不用玩具,,,,,
"""""","""Унять чувство в горле""",缓解喉咙的刺疼感,,,,,
"""""","""Унять чувство на груди""",缓解乳房的胀痛感,,,,,
"""""","""Унять чувство на животе""",缓解肚子的疼痛感,,,,,
"""""","""Установить связь со Стуковым""",与斯托克夫建立链接,,,,,
"""""","""Установить связь с Сай'моном""",与塞蒙建立链接,,,,,
"""""","""Установить связь с Владычицей""",与女王建立链接,,,,,
"""""","""Установить связь с Абатуром""",与阿巴瑟建立链接,,,,,
"""""","""Установить связь с неизвестным существом""",与未知生物建立链接,,,,,
"""""","""Сделай это""",去做吧,,,,,
"""""","""Не нужно""",不要,,,,,
"""""","""Продолжить тренировку""",继续训练,,,,,
"""""","""Прервать тренировку""",暂停训练,,,,,
"""""","""Физические тренировки""",,,,,,
"""""","""Начать дрочильник""",开始自慰周,,,,,
"""""","""Начать дуэль""",Begin duel,,,,,
"""""","""Послушать""",听,,,,,
"""""","""Не слушать""",不听,,,,,
"""""","""Остаться""",,,,,,
"""""","""Муталиск""",飞龙首领,,,,,
"""""","""Ультралиск""",雷兽首领,,,,,
"""""","""Осквернитель""",污染者,,,,,
"""""","""Гидралиск""",刺蛇,,,,,
"""""","""Страж""",督察者首领,,,,,
"""""","""ДЕБАГ: Выбираем музыку для новых локаций мостика/зергов. 1-топ, 2- более активный, не сильно подходит для БГ музыки, возможно его засунуть в сцены на замену старому.""",,,,,,
"""""","""1 топ""",,,,,,
"""""","""Выбор музыки""",,,,,,
"""""","""Инструментал""",,,,,,
"""""","""Фулл""",,,,,,
"""""","""Виролиски""",,,,,,
"""""","""Инжектролинг""",,,,,,
"""""","""Сопротивляться""",,,,,,
"""""","""Поддаться""",,,,,,
"""""","""Пойти""",,,,,,
"""""","""Начать сейчас""",,,,,,
"""""","""Повременить""",对他说谎,,,,,
"""""","""Спросить о родине""",,,,,,
"""""","""Спросить о племени""",,,,,,
"""""","""Спросить о личном""",,,,,,
"""""","""Подключиться к зерглингу""",,,,,,
"""""","""Не подключаться к зерглингу""",,,,,,
"""""","""Показать""",,,,,,
"""""","""Не показать""",,,,,,
"""""","""Сохранение {0}""",保存{0},,,,,
"""""","""Введите название сохранения:""",输入保存名称： ,,,,,
"""""","""Переименуйте сохранение:""",重命名保存：,,,,,
"""""","""Вы действительно хотите переключить язык?""",你确定要切换语言吗？,,,,,
"""""","""Перевоплотиться""",改变,,,,,
"""""","""Вы смените персонажа на противоположного""",您将更改角色,,,,,
"""""","""Автоповторение отключено""",,,,,,
