"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"M """"","M_gLVL6Vi2","Explanation of what?","","","","",""
"M """"","M_nz4wUfLG","Why you have to fuck your friend?","","","","",""
"S """"","S_pCjYnNKK","Don't say that...","","","","",""
"M """"","M_pgomi9Xe","I speak as it is.","","","","",""
"M """"","M_jfbj2MvJ","If you want an explanation so badly, then maybe I'll give it to you.","","","","",""
"M """"","M_EXqiej3E","I want to see how far you'll go. Will you be able to give up everything for the Swarm, as the Swarm will give up everything for you.","","","","",""
"M """"","M_ZrN3Lk8z","I find this a great opportunity to prove it.","","","","",""
"S """"","S_oUkTM2oa","We could have found another way... we can solve this differently","","","","",""
"M """"","M_TyHtka5x","Sometimes there is no time to find a way. Here is just a perfect example.","","","","",""
"""""","narrator_cQSQLUTk","The girl reluctantly looked at Lizzara again. She was trembling slightly from the heated situation. Her whole body said that she was not used to such treatment.","","","","",""
"M """"","M_ED3MP8DW","*Click*","","","","",""
"L """"","L_iLZMmhAR","Sarah?","","","","",""
"L """"","L_mBi2HCJH","Sarah! I can feel you...","","","","",""
"L """"","L_WYyzVYd6","I don't know what happened... I was minding my own business, as always...","","","","",""
"L """"","L_pp8ssd5f","And then I felt someone else's presence... And then the darkness and... I'm here.","","","","",""
"""""","narrator_B4Cqz6AE","Carda watched Sarah's reaction expectantly. This test of strength was proving to be very hard.","","","","",""
"S """"","S_r3NPkPcZ","I know, Lizzara.","","","","",""
"S """"","S_UBfcgxMM","Wait a little longer! I'll... I'll get you out!","","","","",""
"S """"","S_DZM8JyDG","Don't be afraid, everything will be fine.","","","","",""
"""""","narrator_6z9wWibu","The girl shifted her gaze to the mutalisk, stuck between uttering a plea or an order.","","","","",""
"S """"","S_PTjroBDY","Let her go...","","","","",""
"S """"","S_t4nHxudx","Let her go now!","","","","",""
"L """"","L_Es343fMt","Sarah? Are we not alone here? Who are you talking to?","","","","",""
"S """"","S_XkRTsZB8","It's okay, just wait a bit.","","","","",""
"M """"","M_NuJNRNdJ","...","","","","",""
"M """"","M_byXWZAAP","It is, of course, very wonderful that you value friendship so much. You show such a level of affection... But that's not what I want to see in the leader of the Swarm.","","","","",""
"M """"","M_X5RPXB4W","Not at all...","","","","",""
"M """"","M_oQ26ZJ73","I'll set her free. Right now.","","","","",""
"M """"","M_Pdb9Cb62","But then we won't know which one of us is stronger. You won't go any further.","","","","",""
"M """"","M_awh9DEJP","Will you back off?","","","","",""
"S """"","S_K9M7oN67","Why is it so important to test this on her!?","","","","",""
"M """"","M_KiTjCxYF","We have the right to choose the rules of the task. You didn't give any restrictions.","","","","",""
"""""","narrator_fxwvEWwy","Carda watched the scene with more and more curiosity. The principles she observed were not common to anyone else on this ship.","","","","",""
"M """"","M_VLBdfyiV","I've already told you, I consider HER an important element of my assignment.","","","","",""
"M """"","M_etiTJKPW","So should I let her go?","","","","",""
"S """"","S_f9ugJfM9","No...","","","","",""
"M """"","M_Zzu2T9Dm","...","","","","",""
"M """"","M_A8a5YpDg","Ha-ha-ha-ha!","","","","",""
"M """"","M_W2F6K6dJ","A wonderful answer, what I wanted to hear. Don't disappoint me.","","","","",""
"S """"","S_4KtNqLrF","(Maybe... Maybe I can stall for time and cheat somehow?)","","","","",""
"S """"","S_4YmX3tz5","(I'm not sure I can do that with Lizzara... And for my first time.)","","","","",""
"S """"","S_tgaUzjYZ","(The Queen of Blades is probably already rubbing her hands with glee. She could have done it in no time.)","","","","",""
"""""","narrator_V3hGzCZS","Sarah began to approach the protoss, not understanding how she felt about her friend right now.","","","","",""
"L """"","L_k62ctNVf","Sarah? Are you coming to free me?","","","","",""
"S """"","S_7inbzCtw","Yes... Yes, Lizzara, but a little later, okay?","","","","",""
"S """"","S_KMNh35vk","I need to finish one thing before they let you go.","","","","",""
"L """"","L_5LnEVKbH","Sarah... I don't like the way you say it.","","","","",""
"L """"","L_YEDWZgmV","And what you talked about in the beginning!","","","","",""
"L """"","L_gUhXE3sw","What kind of power were you talking about, why am I an important element?","","","","",""
"M """"","M_EHg7qpXm","Mmm... Your friend is asking too many questions...","","","","",""
"M """"","M_9TwXJxQT","Say thank you that I deviated from my original plan.","","","","",""
"S """"","S_MWcKZzGQ","The original plan? Capture us both and lock us in some kind of cage? Like animals?","","","","",""
"M """"","M_9SwCs5oJ","Do you really think I'm that wild?","","","","",""
"M """"","M_bLeTDAyu","She is not my prisoner. I just did your job for you.","","","","",""
"M """"","M_ebQbvJA4","The whole scheme doesn't work without it. But you wouldn't have the guts, you must admit, if you had to ask her about it.","","","","",""
"L """"","L_dkXfvX93","What is it about? What is the 'scheme'?","","","","",""
"S """"","S_6guNuYbT","I... It's hard to explain, Lizzara.","","","","",""
"L """"","L_qKSKzP6d","Why won't you let me go? I don't really want to be here...","","","","",""
"S """"","S_aG5rRLYX","I...","","","","",""
"""""","narrator_iAgHYmz6","Carda was alert. The girl still doubted her choice. Her hand was ready to remove the shackles from the protoss, but at the last moment she recoiled.","","","","",""
"S """"","S_inzaTFqE","(Sorry... I'm sorry, Lizzara. But I have to.)","","","","",""
"L """"","L_RaFak2pq","W-what... What's happening?","","","","",""
"S """"","S_CJAub4Bg","It's not a big deal. You'll just have to be patient.","","","","",""
"L """"","L_YFBy8dzm","What?","","","","",""
"S """"","S_WGj5cnEm","I know I promised to take care of you. And, I swear, I'm still trying.","","","","",""
"S """"","S_fi3EThza","But I need your help again... Something I wasn't going to participate in.","","","","",""
"L """"","L_Z67UGEFu","I don't like it at all.","","","","",""
"S """"","S_5vEd6jF2","Believe me, me too...","","","","",""
"S """"","S_EN2SwVUk","And why is she wearing that latex suit, Carda?","","","","",""
"S """"","S_8yiRV8mg","Did you do this on purpose?","","","","",""
"M """"","M_VWTJL5u9","In a way. When I saw it, it seemed very appropriate and sexy to me, so I decided to dress her up a little... Doesn't it turn you on?","","","","",""
"M """"","M_WBw66CmD","Not exactly...","","","","",""
"L """"","L_WjuJ6AqD","And you're undressing...?","","","","",""
"S """"","S_Dn8sC45B","Believe me, if you ask fewer questions, it will end much faster and easier.","","","","",""
"""""","narrator_pbm9u69j","But this answer of the girl worried the protoss even more, she was already in a strange position.","","","","",""
"S """"","S_PNCgiskF","(Now I need to strain my imagination... If she did it, then I can do it! This knowledge is somewhere inside me.)","","","","",""
"""""","narrator_LCPtkmmA","It wasn't hard for Sarah to find her thoughts on what it was like to have a dick. But it was much more difficult to move from a stupid thought to a fantasy. The girl still didn't want to hurt her friend, she wanted to do everything right.","","","","",""
"L """"","L_rHBUDo4P","!!!","","","","",""
"M """"","M_VNeTvAit","Oh-oh-oh-oh!","","","","",""
"M """"","M_9ZPVSvi6","Well... It's elegant, but I was expecting something wilder. There are no such softies in the Swarm. But the shape and texture... Are beyond praise, Sarah. For this being your first time, you surpassed yourself.","","","","",""
"M """"","M_bnSsoR9f","But the size... It's not big enough.","","","","",""
"S """"","S_bumsjovJ","I don't want to hurt her.","","","","",""
"M """"","M_bebxEiM9","Oh, how sweet that is. You want to win and not hurt your friend!","","","","",""
"L """"","L_gkFfMQoa","Do no harm? Not big enough?!","","","","",""
"L """"","L_FWQ6dL4t","Oh, I think I understand what's going on!","","","","",""
"""""","narrator_FXK54x6r","Lizzara was horrified by what had crept into her thoughts. A friend couldn't do that to her. She promised to free her, though later.","","","","",""
"L """"","L_SuE6rFgE","I want to leave! Now!","","","","",""
"M """"","M_KdbFWZsD","I thought your friend was less obstinate.","","","","",""
"M """"","M_i4jFjHBL","Although it's even more interesting this way.","","","","",""
"M """"","M_tsAwS5hz","You see, Lizzara. You don't have the right to choose.","","","","",""
"M """"","M_RPNPn6Cg","You're just a tool, a way to measure certain qualities. There's nothing you can do about it, you just have to accept your fate.","","","","",""
"M """"","M_to74NKxG","You will be fucked and fucked until someone wins. Just hope it happens sooner rather than later.","","","","",""
"L """"","L_kcQVgPLh","*Gulp*","","","","",""
"L """"","L_cKGF42ft","Sarah, tell me it's not true.","","","","",""
"S """"","S_p3VSPQXd","I'm sorry...","","","","",""
"""""","narrator_W9uskixS","Everything went dark before the Protoss' eyes. All sorts of thoughts came into her head about how the only friend on this ship would fuck her shackled body. It seemed unreal.","","","","",""
"S """"","S_hAsk2vKw","Just be patient. I promise you, it won't take long.","","","","",""
"L """"","L_rDRPmr8d","Sarah, no, don't do that!","","","","",""
"""""","narrator_DDmSmxV7","Sarah did not expect from herself when she imperiously took Lizzara by the hips. This behavior was not typical of her and surprised both of them.","","","","",""
"S """"","S_sCzY9BKC","(Something is tearing out of me... I've never done anything like this before! Why am I acting so confident?)","","","","",""
"S """"","S_7465FFrD","(Lizzara is not far behind me either. Despite all the protests, her pussy is ready to take my dick.)","","","","",""
"M """"","M_mmHc4fxM","I hope you're not going to be preparing there forever!","","","","",""
"M """"","M_aj2WLckS","I have plans for her too, you know.","","","","",""
"S """"","S_NZSRYbjp","Lizzara, I'll try to do it smoothly...","","","","",""
"L """"","L_JKriJZ4W","Aa-ah-ah-aaaah!!!","","","","",""
"""""","narrator_WGXhdLK9","The girl inserted the penis in as smooth move, helping herself with her hands, but the reaction of the protoss was still rather loud.","","","","",""
"S """"","S_VNSUi4c4","Are you in pain? Should I stop?","","","","",""
"L """"","L_qsbtryXC","No... It's just you, in me... It's so weird.","","","","",""
"S """"","S_qskEDje6","Yes... You bet.","","","","",""
"M """"","M_KzVaPQMK","What care! Lizzara, do you still think that she will be able to restrain herself when she tastes this forbidden fruit?","","","","",""
"M """"","M_9oUXRcrq","Get ready to work with your pussy properly!","","","","",""
"L """"","L_4oXbodjA","Ah?","","","","",""
"""""","narrator_twF8FqkB","The girl's hips reflexively jerked forward, inserting the penis fully. Lizzara's reaction was immediate. Her emotional state was at its peak.","","","","",""
"L """"","L_4NFbjfSt","AH!!!","","","","",""
"S """"","S_dgn4JxZM","(My body... As if it's not the first time he's done this... I'm confused.)","","","","",""
"S """"","S_TQPHAowv","(The sensations are very unusual... Not at all like feeling something in myself, that's for sure.)","","","","",""
"S """"","S_mdN5Jfbr","(So warm... Her body is incredibly soft. Both outside and inside... I... I don't want to stop.)","","","","",""
"""""","narrator_kmMkc3Aa","Another push opened up a new spectrum of perception. At first, Sarah thought of her penis as an artificial dildo attached to her. But with every second her blood flowed to the sexual organ and the sensations became different.","","","","",""
"M """"","M_Tfchjx2q","It's good, right?","","","","",""
"S """"","S_HGCWzgXm","What?","","","","",""
"M """"","M_PHo88J4Z","To have a dick.","","","","",""
"S """"","S_sGLSJy5D","Yes... Not bad.","","","","",""
"S """"","S_YtoskCdU","Lizzara, how are you?","","","","",""
"L """"","L_RSBoHexc","Mmm...","","","","",""
"M """"","M_mhECvjkz","Don't bother her. She's fine. You can see for yourself.","","","","",""
"""""","narrator_myKShF24","The girl followed the indication of the mutalisk and looked at her friend's face. The entirety of the emotions on it was difficult to understand, but Lizzara was obviously getting pleasure from what was happening.","","","","",""
"M """"","M_ZsFhRio3","She was treated well, you don't have to worry about that. Her body knows its desires.","","","","",""
"""""","narrator_ZXKJx5Re","Sarah didn't want to believe it, but at that moment her heart was relieved. It became much easier to move her hips, because her thoughts were directed only at satisfying herself and the one below her.","","","","",""
"S """"","S_PcY5WHEd","Ah, and it's better than in my head.","","","","",""
"S """"","S_eU5vv9N7","Everything feels completely different!","","","","",""
"S """"","S_kiHbP5J6","Like that... Not bad at all, mmm!","","","","",""
"""""","narrator_i5KuzVt9","The desire to win began to overwhelm Sarah's mind. The girl tested herself for new opportunities and sensations, not forgetting to think about Lizzara.","","","","",""
"S """"","S_ELoPuEW6","(Do you feel as good as I do? I'd say you do, judging by the look of it, Liz...)","","","","",""
"L """"","L_khVkWJrp","MMMM!!!","","","","",""
"S """"","S_AZx2jfXy","I feel... I won't last long.","","","","",""
"S """"","S_Lt3kte3e","Lizzara, it's going to be over soon.","","","","",""
"""""","narrator_G3w3Gfid","The girl stroked the protoss on the exposed areas of her body, feeling goosebumps under her fingers.","","","","",""
"S """"","S_s4ombDWk","(I won't last long anyway... These feelings... I wasn't ready for them!)","","","","",""
"S """"","S_DgYEMTxi","Carda!","","","","",""
"S """"","S_6Ch4phe6","I... I want to believe that you won't make fun of me for... a quick finale.","","","","",""
"M """"","M_ij9M9RZV","Believe me, not a bit.","","","","",""
"S """"","S_itajE8Md","Wonderful.","","","","",""
"M """"","M_BnmuoSC9","I am not the arbiter of our competition, you are free to do what you think is necessary.","","","","",""
"""""","narrator_cEE7ijgu","Pelvic movements were becoming more difficult. Her body, driven to orgasm, refused to listen to any further orders. The tremors became more and more chaotic.","","","","",""
"S """"","S_q9uvueM6","(And this is more difficult... than it seems from the other side!)","","","","",""
"L """"","L_ML6z7bgS","AH! SARAH!","","","","",""
"S """"","S_Zc6ykXMP","(DAMN! Her pussy... and moans! Don't say it like that... Not now!)","","","","",""
"S """"","S_5FkmQcxJ","I'm not ready! I'M NOT READY RIGHT NOW!!!","","","","",""
"M """"","M_SCWnpZtf","It comes without consent. It's time for you to come.","","","","",""
"M """"","M_gTFZQds8","In every sense.","","","","",""
"S """"","S_fbgEnrqB","Don't worry, Lizzara, everything will be fine!","","","","",""
"S """"","S_oCceuzqe","I promised not to hurt you and I will keep my word!","","","","",""
"L """"","L_HoNVtiFQ","Eh? What are you...?","","","","",""
"L """"","L_Dqz54yJh","OH, NO! NO, NO, NO!","","","","",""
"""""","narrator_ZcjE5N6D","The protoss's mind cleared up a bit when she realized what was happening. But it was too late.","","","","",""
"L """"","L_mQJvwstz","Not at me!","","","","",""
"S """"","S_5q38buCa","AH!!! SHIT!!!","","","","",""
"L """"","L_aGk2mjuk","OH KHALA!!!","","","","",""
"""""","narrator_BvbbcRLL","At the last moment, Sarah managed to pull her penis out and lower it onto a flat stomach. It was a bad decision, which the girl realized too late.","","","","",""
"S """"","S_WEEv6L4W","YEEEEES!","","","","",""
"""""","narrator_bLXevths","Sarah was overcome by familiar sensations, it was very pleasant, but at the same time the desire to release the contents of her penis was just immense. The body did everything for her, plunging into new wilds.","","","","",""
"S """"","S_WWW3sVyK","(I... I can't stop! It's so nice! Too nice to be true!)","","","","",""
"S """"","S_KbLACYdN","Lizzara, I'm sorry...","","","","",""
"S """"","S_t3iYZzCh","Uh-uh, but this... It's unstoppable!","","","","",""
"""""","narrator_d39f3Lee","*Squish* *Squish* *Smack*","","","","",""
"""""","narrator_SPXr3mvQ","Her gaze clouded, the girl saw white liquid began to soak into Lizzara's skin.","","","","",""
"M """"","M_HWPkM5cN","If she hadn't been chained, she would be squirming harder than the Defiler when mating.","","","","",""
"M """"","M_7TKFyyLc","Is that how sperm affects her? Curious...","","","","",""
"""""","narrator_HD8siVbQ","Sarah suddenly realized that her first time was being closely watched. She felt uncomfortable, the orgasm quickly faded into the background.","","","","",""
"M """"","M_69ghZRFm","Was that your plan? She's your friend after all. You couldn't have not known.","","","","",""
"M """"","M_VRsMAyCi","I knew you were using some kind of trick!","","","","",""
"S """"","S_BivJwAPk","N-no... I did not know.","","","","",""
"S """"","S_mZyDjevZ","Well, I knew, but wasn't planning this.","","","","",""
"""""","narrator_aoU7bXX8","The girl needed time to recover. The penis disappeared as soon as she thought about it doing so, but the remnants of the orgasm it granted her were still very present. It was possible to cope with it, but Sarah could not stop little tremors of pleasure happening all over her body.","","","","",""
"S """"","S_jQAhVAk3","It's done, what's next? Isn't that all?","","","","",""
"L """"","L_YnNegqK4","MMMM!!!","","","","",""
"""""","narrator_F7n84HnJ","The sperm was almost completely absorbed into the protoss, bringing her to her second orgasm. Her body could barely cope with the surging sensations.","","","","",""
"M """"","M_Z3rcn6ix","Wow!","","","","",""
"M """"","M_rvxGCwbc","Look at that!","","","","",""
"""""","narrator_5JXWeYiB","The girls all stared at the scoreboard, located very close to Lizzara, Sarah did not even initially know about its existence. But now a certain number was shining on it, without much else around that could explainj its meaning.","","","","",""
"M """"","M_R7m8ihii","Fifty-seven?","","","","",""
"S """"","S_5F8aQmUt","And my face?","","","","",""
"M """"","M_aBFz2mUQ","Exactly! Very good for the first time... And with such size. I'm surprised: I thought it wouldn't be higher than twenty.","","","","",""
"S """"","S_XRL3qHnV","What do you mean?","","","","",""
"M """"","M_3zgcvpsn","Just a percentage of how satisfied your friend was. This is no simple cube after all.","","","","",""
"M """"","M_SfWbRXpq","It records everything that happens to Lizzara, her reactions and feelings.","","","","",""
"M """"","M_XjyS8Ri9","The score is influenced by many factors... Matching preferences, compatibility, for a few.","","","","",""
"M """"","M_UGVyM9hh","For two good friends it would show about twenty percent even without any sex. But sex will merit a higher rating...","","","","",""
"M """"","M_6Ma4nvYU","In general, we can say that it shows your compatibility.","","","","",""
"M """"","M_KfbsiLtr","The number will be our score in the competition. Whoever has the higher one wins.","","","","",""
"S """"","S_LgTdE4QH","Who was able to create something like this, and most importantly for what...","","","","",""
"M """"","M_bKRHaL54","I don't ask myself that question. Over time, you stop being surprised by everything that happens around you... The result is what's important to me.","","","","",""
"S """"","S_VEXQw6Zs","{size=18}And why I only found out about it now...{/size}","","","","",""
"S """"","S_A7LvaMZf","Lizzara, you have to hear me. We're almost through this!","","","","",""
"S """"","S_s9PZaW84","You and I have a good score.","","","","",""
"M """"","M_E2KRsHuB","Don't rush things!","","","","",""
"M """"","M_eLxmqH2d","You haven't seen my result yet!","","","","",""
"M """"","M_VRWuPQif","Look at this and think again!","","","","",""
"""""","narrator_NjjNEK8o","Carda's grin threw the girl into a cold sweat.","","","","",""
"S """"","S_AgZ6kimU","It is many times bigger!","","","","",""
"M """"","M_PrWX7Wyc","Oh, yes!","","","","",""
"L """"","L_YF5yuvxC","Bigger?","","","","",""
"""""","narrator_XVogAXTM","Lizzara tried to raise her head to see what was going on, but she couldn't, her body was still cooling down from the previous exhaustion.","","","","",""
"M """"","M_PrQwAQYC","Don't worry. You don't need to look.","","","","",""
"M """"","M_Fnrw6ZwW","You'll feel everything, because I'm not going to feel sorry for you. A real show is waiting for us!","","","","",""
"S """"","S_C829Xh29","!!!","","","","",""
"""""","narrator_pfqZDoTw","!!!","","","","",""
"S """"","S_XiyEpwYA","Lizzara, I believe you can do it! Just hold on...","","","","",""
"S """"","S_S6PgmWev","Please...","","","","",""
"L """"","L_f46u3EX5","OOO-OOOH!!!","","","","",""
"L """"","L_gEQeAJ9Q","T-THIS... TOO MUCH!!!","","","","",""
"""""","narrator_ShPdVHN8","The body of the protoss did not even recover fully from the last orgasm, when a huge penis intruded in it. Lizzara tried to resist, but the waves of pleasure engulfed her with more force than she could bear.","","","","",""
"S """"","S_knGc8sxg","Hey! It's not fair! You're using dirty methods, she's really weak right now!","","","","",""
"M """"","M_hxTNqUZ9","Ha-ha-ha, all is fair in love and war!","","","","",""
"S """"","S_4hEAM2X9","(Gr-r-r-r-...)","","","","",""
"M """"","M_jhXox3cC","And I just got in...","","","","",""
"S """"","S_KvRbuiHX","(I hope it doesn't mean anything!)","","","","",""
"L """"","L_bv297mPJ","M-MY BODY IS BURNING! TOO MUCH!!! THERE'S TOO MUCH OF IT!!!","","","","",""
"S """"","S_X4hmF4MM","(If it goes on like this, I won't have to even look at the result...)","","","","",""
"M """"","M_5xZUYT8x","I said I wasn't going to spare this baby.","","","","",""
"M """"","M_sQyZHwcE","Moreover, this pussy is not bad, the sensitivity is on top! Whoever was involved in its creation did a good job.","","","","",""
"M """"","M_tk3MvVkP","It would be a sin to go easy on this one!","","","","",""
"M """"","M_G32EzFiK","Ready to continue, honey?","","","","",""
"L """"","L_m3UiQFxC","N-no?","","","","",""
"M """"","M_facyVVDi","Wrong answer.","","","","",""
"""""","narrator_3ZuiyYkd","The third orgasm in such a short period of time put the protoss in a state of complete confusion. She didn't have the strength to think about holding back.","","","","",""
"L """"","L_tnGnuJ96","MMMMM!!!","","","","",""
"M """"","M_pDTkNnWh","But it's much nicer for her! Her pussy squeezes my cock so greedily... That's what it means to choose the right size.","","","","",""
"S """"","S_Dp4jpuKF","You can be sarcastic all you want, Carda. But Lizzara will cope, I believe in her!","","","","",""
