location,source,target,ID,fuzzy,context,translator_comments,developer_comments,gametemplate
,A_7bbdc20b,"Когда солнце светило ярче, а луна покрывалась мраком, когда люди не знали тайн вселенной, когда...",,,,,,"A ""%%"""
,S_9ba2d372,(Ну вот... точно понесло...),,,,,,"S ""%%"""
,S_671ae3e6,*Кхм-кхм*,,,,,,"S ""%%"""
,A_5ebbb3b4,...,,,,,,"A ""%%"""
,A_28b699bb,Некрасиво вот так вот просто перебивать...,,,,,,"A ""%%"""
,S_12d6ffe7,"Так, а ну прекрати, мы тут не для этого! Давай уже переходи к своему 'легендарному' способу!",,,,,,"S ""%%"""
,A_5ebbb3b4_1,...,,,,,,"A ""%%"""
,A_a5c9758f,Выбирай руку.,,,,,,"A ""%%"""
,S_dba8d52b,...,,,,,,"S ""%%"""
,S_5a37a98e,Да ты издеваешься надо мной!,,,,,,"S ""%%"""
,S_8f998f80,"Это и есть 'когда солнце светило ярче'... бла-бла-бла? Я думала, будет что-то пооригинальней...",,,,,,"S ""%%"""
,S_06a234be,"А что будет дальше, камень-ножницы-бумага?",,,,,,"S ""%%"""
,A_1928591c,"Хм, камень-ножницы-бумага тоже ничего, но слишком долго.",,,,,,"A ""%%"""
,S_99634de0,"Стуков, ты безнадежно плох в этом...",,,,,,"S ""%%"""
,A_c4c11de0,"Не тяни время, просто выбери руку!",,,,,,"A ""%%"""
,S_170139e6,"Ну уж нет, знаю я ваше 'просто выбери руку', а потом бац - и член по яйца в глотке. Знаем мы, чем такие дела заканчиваются!",,,,,,"S ""%%"""
,S_b3bcebd7,"Я не стану этого делать, пока ты все как следует не объяснишь!",,,,,,"S ""%%"""
,A_5ebbb3b4_2,...,,,,,,"A ""%%"""
,A_adcd73f5,"Ладно, твоя взяла. Мы с тобой сразимся.",,,,,,"A ""%%"""
,A_a27a8a59,"Точнее, мы проведем дуэль.",,,,,,"A ""%%"""
,S_e4704112,"Дуэль на ‘выбери руку’? Знаешь, я очень хороша в этом.",,,,,,"S ""%%"""
,A_68d9e5b4,Да нет же.,,,,,,"A ""%%"""
,S_7233ce3e,"Тогда, может, мы будем драться? Наконец-то у меня будет возможность надрать тебе зад.",,,,,,"S ""%%"""
,A_5ebbb3b4_3,...,,,,,,"A ""%%"""
,A_e66f8c8f,"Это будет кое-что поинтереснее драки. Нас ждет дуэль, где побеждает тот, кто одолеет своего противника. С помощью оргазмов, естественно!",,,,,,"A ""%%"""
,S_b5480a5e_2,!!!,,,,,,"S ""%%"""
,S_65cff18d,"Хм... возможно, так даже будет лучше... Мне начинает нравиться эта... дуэль.",,,,,,"S ""%%"""
,S_0e6cedb3,"Поверь, теперь у меня еще больше опыта, хи-хи. Мы еще посмотрим, кто выйдет победителем!",,,,,,"S ""%%"""
,A_b43e6e30,"Тебе придется постараться, чтобы одолеть такого бывалого дуэлянта. Задействуешь все свои прелести?",,,,,,"A ""%%"""
,S_8861dfa0,"(Ага, главное, чтобы про ведра снова не начинал...)",,,,,,"S ""%%"""
,S_43affa93,"Так, а что это за ‘выбери руку’?",,,,,,"S ""%%"""
,A_f5dd98cf,"По правилам дуэли девушка должна быть в сексуальном белье. И если ты угадаешь руку, то выбрать его сможешь сама.",,,,,,"A ""%%"""
,S_bf5d09f2,"Это случайно не про те наряды, которые ты...",,,,,,"S ""%%"""
,A_912a132d,А у тебя отличная память!,,,,,,"A ""%%"""
,A_b72a9976,Только я немного их доработал. Хочешь взглянуть?,,,,,,"A ""%%"""
,narrator_1c6a1245,"Стуков достал планшет, с довольной улыбкой показывая несколько нарядов. Каждый из них не уступал друг другу в развратности.",,,,,,"""%%"""
,intro_08846812,,,,,,,"intro ""%%"""
,S_b5480a5e_3,!!!,,,,,,"S ""%%"""
,S_3934bfc6,"Это совсем не то, что я ожидала!",,,,,,"S ""%%"""
,A_339789fc,"Нравится? Я старался, чтобы они были максимально развратными и отлично на тебе смотрелись. Кажется, я в этом преуспел, хе-хе.",,,,,,"A ""%%"""
,S_889a3dce,"И они почти ничего не скрывают, все как... и должно быть...",,,,,,"S ""%%"""
,A_26a1363f,"Хех, ты быстро втянулась! Немного интриги, созданной небольшими прикрытыми участками, не будет лишней. И оголенное тело, чтобы завести.",,,,,,"A ""%%"""
,S_9c7fae04,"Давай уже, не томи... что дальше?",,,,,,"S ""%%"""
,A_5b0b18fc,"*Кхм* как я уже говорил, эту дуэль проводят испокон веков! За нас уже все придумали, нам остается только придерживаться правил.",,,,,,"A ""%%"""
,A_f875c246,... так что давай выбирай руку...,,,,,,"A ""%%"""
,narrator_971dd86f,"Стуков вытянул две свои руки перед Сарой, предлагая ей указать наодну из них. Девушка в свою очередь пыталась найти подсказку для себя.",,,,,,"""%%"""
,S_aa4c8265,"(Ммм... глупая игра... но ладно, мне придется сделать выбор.)",,,,,,"S ""%%"""
,S_70e78eec,"(Правая рука выглядит наиболее приятно... Наверное, стоит выбрать ее.)",,,,,,"S ""%%"""
,S_8f827dda,Я выбираю твою человеческую руку.,,,,,,"S ""%%"""
,A_0807539b,!!!,,,,,,"A ""%%"""
,A_450c13ee,"Эээ... Правда? Может, хочешь изменить свой выбор?",,,,,,"A ""%%"""
,S_42719292,"(Черт... Может быть, Стуков пытается дать мне шанс выиграть?)",,,,,,"S ""%%"""
,S_e69a149c,"Ладно, я меняю свой выбор на мутировавшую руку!",,,,,,"S ""%%"""
,A_31c67d37,"Хех, отличный выбор!",,,,,,"A ""%%"""
,A_65be7a1a,Я принимаю твой ответ.,,,,,,"A ""%%"""
,narrator_d3958885,Стуков начал медленно разжимать выбранную руку.,,,,,,"""%%"""
,S_dba8d52b_1,...,,,,,,"S ""%%"""
,S_b629f1b4,"Может, ускоришься. Это тебе не кино и не нужно добавлять слоу-мо!",,,,,,"S ""%%"""
,A_9ac7e91d,...{w} всегда мечтал так сделать...,,,,,,"A ""%%"""
,narrator_794c0d15,"В разжатой руке находился шарик, означающий, что Сара выбрала правильную руку и победила.",,,,,,"""%%"""
,S_2e5047ae,"Я же говорила, что хороша в этом.",,,,,,"S ""%%"""
,A_cc0d89cb,"Я и не сомневался в тебе, хе-хе-хе.",,,,,,"A ""%%"""
,S_ca16051b,"(Все это выглядит слишком подозрительно...Он точно пытается водить меня за нос! Ну уж нет, я не позволю ему выиграть!)",,,,,,"S ""%%"""
,S_e5d96778,Я сделала свой выбор и не буду его менять.,,,,,,"S ""%%"""
,A_5ebbb3b4_4,...,,,,,,"A ""%%"""
,S_d7824807,(Он точно что-то задумал!),,,,,,"S ""%%"""
,A_80aaa533,"Ладно-ладно, я принимаю твой ответ.",,,,,,"A ""%%"""
,narrator_d3958885_1,Стуков начал медленно разжимать выбранную руку.,,,,,,"""%%"""
,S_dba8d52b_2,...,,,,,,"S ""%%"""
,S_b629f1b4_1,"Может, ускоришься. Это тебе не кино и не нужно добавлять слоу-мо!",,,,,,"S ""%%"""
,A_22f1567f,... всегда мечтал так сделать...,,,,,,"A ""%%"""
,A_c9692145,"{size=40}Берегись, зерглинг собирается тебя изнасиловать!{/size}",,,,,,"A ""%%"""
,S_b5480a5e_4,!!!,,,,,,"S ""%%"""
,S_42d1d459,Ах ты ж маленький засранец!,,,,,,"S ""%%"""
,Z_7cdcd694,Скир?,,,,,,"Z ""%%"""
,narrator_eb469347,"Сара попалась на уловку Стукова и рефлекторно повернулась в другую сторону, дабы избежать внезапной атаки с тыла.",,,,,,"""%%"""
,A_1748e203,Хе-хе-хе!,,,,,,"A ""%%"""
,narrator_bae8638b,"Но Стуков, воспользовавшись ситуацией, ловко одним движением изменил местонахождение шарика в руке.",,,,,,"""%%"""
,A_d284c353,"Видимо, мне показалось!",,,,,,"A ""%%"""
,A_bf118e03,"О, смотри ты победила!",,,,,,"A ""%%"""
,S_1e5412fd,Правда?,,,,,,"S ""%%"""
,S_6e468482,"(Левая рука достаточно необычная. Думаю, тут больше шансов спрятать что-то. Стоит попробовать!)",,,,,,"S ""%%"""
,S_f2bef811,Мой выбор — мутировавшая рука.,,,,,,"S ""%%"""
,A_7035eeeb,"Хе-хе. Отлично, я принимаю твой ответ.",,,,,,"A ""%%"""
,S_0c0cc147,"(Он какой-то странный, что он задумал?)",,,,,,"S ""%%"""
,narrator_d3958885_2,Стуков начал медленно разжимать выбранную руку.,,,,,,"""%%"""
,S_dba8d52b_3,...,,,,,,"S ""%%"""
,S_b629f1b4_2,"Может, ускоришься. Это тебе не кино и не нужно добавлять слоу-мо!",,,,,,"S ""%%"""
,A_22f1567f_1,... всегда мечтал так сделать...,,,,,,"A ""%%"""
,narrator_794c0d15_1,"В разжатой руке находился шарик, означающий, что Сара выбрала правильную руку и победила.",,,,,,"""%%"""
,S_2e5047ae_1,"Я же говорила, что хороша в этом.",,,,,,"S ""%%"""
,A_cc0d89cb_1,"Я и не сомневался в тебе, хе-хе-хе.",,,,,,"A ""%%"""
,narrator_d095996f,Стуков пытался незаметно вытереть пот со лба.,,,,,,"""%%"""
,A_d4caac2b,"Эх... какая досада, ты победила.",,,,,,"A ""%%"""
,S_1c158033,Серьезно?! Я могу сама выбрать себе костюм?,,,,,,"S ""%%"""
,A_e34fcfe6,"Да, выбирай быстрее.",,,,,,"A ""%%"""
,S_33c52a8c,(Он точно странно себя ведет...),,,,,,"S ""%%"""
,narrator_d3edbaa3,"Сара рассматривала откровенные наряды кошечки и хрюшки, решая, какой из них нравится ей больше.",,,,,,"""%%"""
,S_47be0b9f,"(Все в стиле Стукова... Такое же развращенное. Мне они нравится, даже не знаю, какой больше, хи-хи...)",,,,,,"S ""%%"""
,S_b0b3e3d1,Я выберу...,,,,,,"S ""%%"""
,S_e6545c30,"(Стуков слишком пристально смотрит на костюм хрюшки, да и он выглядит более развратней. Тогда это отличный выбор, чтобы выиграть у него!)",,,,,,"S ""%%"""
,S_a1e487db,Свинку! Я выбираю свинку.,,,,,,"S ""%%"""
,A_0fdeb35e,Правда?... Это очень хороший выбор! Твои формы будут отлично смотреться в этом костюме.,,,,,,"A ""%%"""
,S_51369f95,(Костюм кошечки немного откровеннее. С ним у меня точно будет больше шансов!),,,,,,"S ""%%"""
,S_840738e5,Наверное... кошечку.,,,,,,"S ""%%"""
,A_c6e18954,"Серьезно?... Я надеялся, что ты выберешь хрюшку. Но ладно, это ты должна была выбирать.",,,,,,"A ""%%"""
,A_c082697b,"Отлично, раз ты выбрала костюм, то теперь я спокойно могу выбрать условие... Что же выбрать?",,,,,,"A ""%%"""
,S_9df0d302,Погоди... условие?,,,,,,"S ""%%"""
,A_1a9adb13,"Да, а разве я не говорил? Ты выбрала костюм, а, значит, я выбираю условие. Все же честно.",,,,,,"A ""%%"""
,S_17d3ae68,"Но ты не сказал, что я могу выбрать условие или костюм! Ты сразу заставил меня выбирать!!!",,,,,,"S ""%%"""
,A_f2e059d4,"Да? Вот черт... старость не радость. Как же неловко вышло, но дело сделано.",,,,,,"A ""%%"""
,S_482f9d07,И меня это совсем не устраивает!,,,,,,"S ""%%"""
,A_d9467316,"Кхм, ладно, я пойду тебе навстречу, давай тогда позу выбираешь ты. Так нормально?",,,,,,"A ""%%"""
,S_d2479689,"(Хм, это неплохой вариант. У меня будет сразу два преимущества!)",,,,,,"S ""%%"""
,S_4652da80,*Кхм* Весьма.,,,,,,"S ""%%"""
,A_a8f3b6dc,"Хорошо... Тогда мое условие — всю нашу дуэль ты должна вести себя в соответствии со своим костюмом, хе-хе.",,,,,,"A ""%%"""
,S_db4bf863,И...,,,,,,"S ""%%"""
,A_7569feaa,"Да-да-да, з-звуки тоже должны соответствовать, хе-хе-хе.",,,,,,"A ""%%"""
,S_b261c778,(Ну конечно...),,,,,,"S ""%%"""
,A_6c926eaa,"Тебе ведь не впервой издавать животные звуки, хе-хе. Так что ты легко справишься.",,,,,,"A ""%%"""
,A_77ee3944,"Можешь сейчас попрактиковаться. Так сказать, размять булочки, ха-ха-ха.",,,,,,"A ""%%"""
,S_afb0be6a,Мне не нужно практиковаться в таком!,,,,,,"S ""%%"""
,S_4fa2863a,"Ты, как всегда, добавляешь свои извращенские условия!",,,,,,"S ""%%"""
,A_9c356fc2,"*Кхм* минуточку, мне стоит тебе напомнить, что данные условия дуэли были созданы высшими умами самого Олимпа!",,,,,,"A ""%%"""
,A_248b63e3,Их продумывали и выводили в идеал столетиями.,,,,,,"A ""%%"""
,A_1e4e287c,"И вот теперь эти правила - венец человеческой мысли, высшая инстанция всех законов!",,,,,,"A ""%%"""
,S_66996ad9,"Ладно-ладно, не продолжай!",,,,,,"S ""%%"""
,S_eb56458d,Тогда я выберу... п-позу 69.,,,,,,"S ""%%"""
,A_f672d59c,Что-что?,,,,,,"A ""%%"""
,S_3aecfc78,Позу 69!,,,,,,"S ""%%"""
,A_0e43e51e,"Решила опытом взять, хе-хе-хе, хитро.",,,,,,"A ""%%"""
,A_ee587e87,"Тебе уже так не терпится встретиться с моим членом, что ты решила увидеться с ним вблизи?",,,,,,"A ""%%"""
,S_44d5f092,"Конечно, потому что только твоему члену я и рада.",,,,,,"S ""%%"""
,A_07ef4c72,"С условиями дуэли завершено. Тогда приступаем? Это будет весьма захватывающая битва, хе-хе-хе.",,,,,,"A ""%%"""
,A_d2b37ee8,"Знаешь, отлично, что я позволил выбирать тебе позу, хе-хе. У тебя развивается неплохой вкус.",,,,,,"A ""%%"""
,S_7b0ac631,Неплохой? Ты слишком недооцениваешь эту позу. В ней у меня существенные преимущества!,,,,,,"S ""%%"""
,A_e3abe91c,"Ты о том, что в такой позе ты больше раз кончишь? Хах, твоя киска уже положительно реагирует, хотя я с ней еще ничего не делал.",,,,,,"A ""%%"""
,S_b5480a5e_5,!!!,,,,,,"S ""%%"""
,S_e17f3f0f,Д-дело совсем не в этом!... Я могу использовать свою грудь в этом положении. В этом и есть весь смысл этой позы!,,,,,,"S ""%%"""
,A_ab348c42,"Надеешься, что это тебе поможет?",,,,,,"A ""%%"""
,S_113d951f,А почему нет?,,,,,,"S ""%%"""
,A_c25fb830,"Я уже не первый раз довожу таких развратных шлюх до оргазмов. Хе-хе, у меня о-о-о-о-очень много опыта.",,,,,,"A ""%%"""
,S_34d9079c,"Разве моя грудь не достаточно хороша, чтобы уравновесить наши шансы?",,,,,,"S ""%%"""
,A_a47f9b0b,Ты так сильно на нее надеешься... Стоит тогда использовать ее на полную!,,,,,,"A ""%%"""
,narrator_1a3c48a7,Стуков призывающе потерся членом о грудь Сары,,,,,,"""%%"""
,A_e6ee3fb2,"Видишь? Этот член требует твоего особого внимания, хе-хе.",,,,,,"A ""%%"""
,S_b5480a5e_6,!!!,,,,,,"S ""%%"""
,S_a899923a,"(Он уже такое твердый... Хи-хи, как же сильно Стуков ждал этого!)",,,,,,"S ""%%"""
,narrator_94373bc8,"Сара с желанием посмотрела на член, принимаясь смачивать его слюной.",,,,,,"""%%"""
,S_af2251a3,*Лизь-лизь* *Ням* *Лизь*,,,,,,"S ""%%"""
,A_6a8a1a3f,Решила поиграть в кокетку?,,,,,,"A ""%%"""
,A_752aaa5e,"Ты так плавно и аккуратно поправила свои волосы, будто хотела привлечь этим мое внимание. Но у тебя это явно получилось, хе-хе.",,,,,,"A ""%%"""
,S_d87fdb7f,"(Это было совсем не специально, но, наверное, получилось красиво, если ему это понравилось.)",,,,,,"S ""%%"""
,S_af2251a3_1,*Лизь-лизь* *Ням* *Лизь*,,,,,,"S ""%%"""
,S_c36ed9d2,"(Черт, он такой вкусный... Такими темпами я сдамся первее, только чтобы попросить реванша.)",,,,,,"S ""%%"""
,A_36a19d09,"Ого, мы ведь только начали, а твоя киска уже сочится! Неужели ты так рада видеть мой член?",,,,,,"A ""%%"""
,S_f1dc6a91,П-прекрати... Говорить об этом так.,,,,,,"S ""%%"""
,A_816f7010,"Отсюда открывается отличный вид, хе-хе. Тебе стоит носить такие наряды почаще!",,,,,,"A ""%%"""
,A_986bc9bc,"Хотя... Ты же знаешь, что без них выглядишь еще лучше!",,,,,,"A ""%%"""
,narrator_9eeed398,"Сара почувствовала, как сильные пальцы Стукова хватают ее половые губы и оттягивают их в стороны, посылая выстрел боли и удовольствия по ее телу.",,,,,,"""%%"""
,S_7b472ecd,Ахх! Ммммм...,,,,,,"S ""%%"""
,S_c2040d14,"(Э-это... было так неожиданно... он, как всегда, совсем не церемонится...)",,,,,,"S ""%%"""
,S_9754d018,"(Если я хочу выиграть, мне нужно себя сдерживать! Стуков не должен понять, что мне это так нравится...)",,,,,,"S ""%%"""
,A_3b7176b8,*Хлюп* *Хлюп* *Хлюп*,,,,,,"A ""%%"""
,A_e4a7b723,Слышишь эти хлюпающие звуки? Так звучат твои настоящие желания. Неужели твоя киска снова разговаривает со мной?,,,,,,"A ""%%"""
,S_c4042329,Н-неправда!...,,,,,,"S ""%%"""
,A_431f8f12,"Да? Почему же она так обильно течет? Уже успела настолько соскучиться по членам? Хах, твоя киска выдает тебя даже больше, чем ты можешь себе представить.",,,,,,"A ""%%"""
,S_c220ccb5,Я-яяяя п-просто... Это совсем не так!,,,,,,"S ""%%"""
,S_630dbcf1,*Хлюп* *Хлюп* *Хлюп*,,,,,,"S ""%%"""
,A_5044b772,"А мне вот кажется, что тебе это очень даже нравится, хе-хе",,,,,,"A ""%%"""
,S_ae476dfe,(Черт... Он снова это начинает! Почему меня это заводит?),,,,,,"S ""%%"""
,S_2d92d765,(Я не могу это оставить просто так! Этот изращенец слишком много себе позволяет.),,,,,,"S ""%%"""
,S_10c551e0,*Фап-фап-фап*,,,,,,"S ""%%"""
,narrator_327cee17,"Сара плавно начала двигать сиськами, проходясь по головке языком.",,,,,,"""%%"""
,A_614001a5,"Ох-хо, пустила в ход козыри. Х-хорошая идея.",,,,,,"A ""%%"""
,narrator_2de71490,*Фап-фап-фап*,,,,,,"""%%"""
,narrator_d64f8947,*Хлюп* *Лизь* *Сюрп*,,,,,,"""%%"""
,S_8bb7c2d8,"(Ммм... Никогда бы не подумала, что лизать чей-то член будет так приятно, хи-хи.)",,,,,,"S ""%%"""
,A_4025e655,Ты так активно трудишься над моим членом! Образ кошки точно пришелся тебе по душе. Хм... Но чего-то не хватает.,,,,,,"A ""%%"""
,S_d9ff7f24,(Что опять пришло в его извращенную голову? Неужели этот можно сделать еще развратнее?),,,,,,"S ""%%"""
,A_cc5deede,"Точно! Было бы в разы лучше, если бы из твоей шикарной задницы торчал кошачий хвостик... Нужно обязательно доработать этот момент!",,,,,,"A ""%%"""
,A_250bfe2a,"Не зря ты выбрала свинку. Сейчас ты выглядишь так же грязно, как и она, хе-хе. Только в более сексуальном смысле.",,,,,,"A ""%%"""
,S_fa6a4444,"(Интересно, если вместо меня тут была настоящая свинья в этом костюме, то Стуков бы так же возбудился? Может быть, он из тех, кто трахает все, что движется? А что не двигает, то подвинет... а, может, и нет...)",,,,,,"S ""%%"""
,A_cd38898d,А эти ушки... так дополняют твой образ. Они тебе чертовски идут!,,,,,,"A ""%%"""
,S_ee534a39,"Так, может, воспользуешься этим и кончишь? И тебе, и мне будет приятно...",,,,,,"S ""%%"""
,A_6e15d27c,"Хех, хорошая попытка, но для этого тебе придется постараться намного больше, чем просто надеть ушки, хе-хе.",,,,,,"A ""%%"""
,S_3de4142c,"Стоит ли мне тогда взять твой член глубже, хи-хи?",,,,,,"S ""%%"""
,A_7ed2a78b,"Конечно, стоит! Хе-хе-хе.",,,,,,"A ""%%"""
,narrator_7339d215,"Сара пошло облизнулась, наклоняясь ближе к члену Стукова. Но только облизнула его, останавливаясь.",,,,,,"""%%"""
,S_69cda3f5,Ты точно этого хочешь?,,,,,,"S ""%%"""
,narrator_ed5a3847,Сара продолжала игриво облизывать головку его члена.,,,,,,"""%%"""
,A_8823b0e0,"ДА, ХОЧУ! ЗАСУНЬ ЕГО ТУДА!",,,,,,"A ""%%"""
,S_d1ac6350,Точно?,,,,,,"S ""%%"""
,A_2e0e7cc1,{size=40}ДААА!!!{/size},,,,,,"A ""%%"""
,narrator_8b740979,*Лизь* *Лизь* *Сю-ю-юрп*,,,,,,"""%%"""
,narrator_f56568d3,"Сара продолжала размеренными движениями вылизывать член Стукова, дразня его еще сильнее.",,,,,,"""%%"""
,A_89dd256a,Чего же ты ждешь?,,,,,,"A ""%%"""
,S_e81eaa1b,"Я... растягиваю... момент, хи-хи...",,,,,,"S ""%%"""
,narrator_625e4904,"Сара медленно охватила член Стукова губами, аккуратно вырисовывая узоры языком по его головке.",,,,,,"""%%"""
,S_4b14be6b,*Лизь* *Лизь* *Сю-ю-юрп*,,,,,,"S ""%%"""
,A_b06e22b3,Ооо да! Обожаю твою влажную дырку!,,,,,,"A ""%%"""
,S_ba9a7339,Это только одна моя влажная дырочка...,,,,,,"S ""%%"""
,A_09e944ec,"А ты... Умеешь играться, чертовка.",,,,,,"A ""%%"""
,S_355eaf06,(Это так возбуждающе... ),,,,,,"S ""%%"""
,S_60da5d83,*Хлюп* *Лизь* *Сюрп*,,,,,,"S ""%%"""
,S_29c21da5,"(Х-хах... Его член такой твердый и горячий. Я чувствую, как он начинает сильнее пульсировать от моих действий, хи-хи ~♥.)",,,,,,"S ""%%"""
,A_d1f4697b,"Ты так яро заботишься о том, чтобы моему члену было приятно... Стоит ли мне отплатить тебе тем же?",,,,,,"A ""%%"""
,S_c5baaae4,Хааах! Мммм...,,,,,,"S ""%%"""
,S_56a2e964,"(Черт, моя киска стала еще чувствительнее после того, как Стуков сжал ее.)",,,,,,"S ""%%"""
,S_2da42481,*Хлюп* Ммммм *Хлюп* Аххх! *Лизь*,,,,,,"S ""%%"""
,S_9d1db84a,"(Его член трется о мои сиськи, пока я лижу его головку. Этого уже достаточно чтобы сдаться ~♥... А теперь он еще и лижет меня! Ч-черт, это так хорошо.)",,,,,,"S ""%%"""
,A_5e1188c1,*Лизь* *Лизь* *Хлюп*,,,,,,"A ""%%"""
,S_d132f494,Ах... Ах-хх.. Мммм! ~♥,,,,,,"S ""%%"""
,S_ae04fabd,(Почему мое тело реагирует так?! Это выбивает все мысли из моей головы... Моему телу так приятно!),,,,,,"S ""%%"""
,A_b88fe6f3,"Кажется, ты забыла про наше условие... Так ведь и проиграть можно, даже не начав самое интересное, хе-хе.",,,,,,"A ""%%"""
,S_f4bc03ac,(Это так смущает...),,,,,,"S ""%%"""
,S_dba8d52b_4,...,,,,,,"S ""%%"""
,S_f0dbfd10,{size=10}М-мяю...{/size},,,,,,"S ""%%"""
,A_5ebbb3b4_5,...,,,,,,"A ""%%"""
,A_8beed68e,"И так поют свои песни мартовские кошки, по-твоему? Это нужно делать активнее! Ты ведь пытаешься привлечь самца, чтобы он не оставил твою маленькую киску без внимания.",,,,,,"A ""%%"""
,S_3a2383be,Мрр... Мяууу.,,,,,,"S ""%%"""
,A_cfc82963,"Кажется, мартовская кошечка останется совсем одна... Эх, как жаль.",,,,,,"A ""%%"""
,S_dba8d52b_5,...,,,,,,"S ""%%"""
,S_2bceb084,{size=35}Мяу. Мяяяу!{/size},,,,,,"S ""%%"""
,S_2997904d,{size=10}Хрю...{/size},,,,,,"S ""%%"""
,A_f7f7ea04,"Тебя же не на бойню ведут, что ты так печально хрюкаешь? Может, специально так делаешь, чтобы проиграть? Потому что меня это совсем не возбуждает.",,,,,,"A ""%%"""
,S_2aec2a20,{size=35}Хрю-хрю.{/size},,,,,,"S ""%%"""
,S_9f6560c3,(Он действительно заставляет меня это делать. Я могу так кончить просто от чувства стыда!),,,,,,"S ""%%"""
,A_ac124054,"Уже лучше, но есть над чем поработать! Правда: даже членом я чувствуя, как пылают твои щеки. Неужели ты уже хочешь закончить?",,,,,,"A ""%%"""
,S_0daabab1,Не дождешься!,,,,,,"S ""%%"""
,A_14cb32da,"Правда? Это отличный настрой, а теперь давай, вкладывай больше души.",,,,,,"A ""%%"""
,S_dba8d52b_6,...,,,,,,"S ""%%"""
,S_0bcd1593,Мрр... Мяу.,,,,,,"S ""%%"""
,S_dba8d52b_7,...,,,,,,"S ""%%"""
,S_8f6c81b1,Х-хрю... Хрю.,,,,,,"S ""%%"""
,A_4420d199,"Твоя киска начала так течь, когда ты издаешь эти звуки. Тебя возбуждает быть грязным животным?",,,,,,"A ""%%"""
