location,source,target,ID,fuzzy,context,translator_comments,developer_comments
,A_220f38b8,"A ""You need to loosen up, to relax, you're too uptight.""",,,,,
,S_4f4fe391,"S ""If you weren't eating me with your eyes and your 'friend' wasn't broadcasting that it's noon in his little world, I would have much less trouble with that.""",,,,,
,A_df5d4053,"A ""Heh-heh-heh, my 'friend', on the contrary, should motivate you. What better compliment is there for a girl than a hard cock. Aren't I right?""",,,,,
,S_a4311dba,"S ""Not yours though. I'm sure you'd get hard from looking at a cow! Seeing a tit is enough to get you worked up!""",,,,,
,A_15d6d27c,"A ""Hahaha, that was a great jab. But you are a little mistaken. Your body causes a particularly strong boner. If you want to check just how strong, we can grab a bucket of water right now.""",,,,,
,S_4347a523,"S ""Bucket of water?... W-what? Why?..""",,,,,
,A_0fc57fa0,"A ""Hahaha, back on Earth, it was a common thing. You could easily test the strength of your boner with great accuracy this way.""",,,,,
,S_82df977a,"S ""What kind of idiot do you have to be to come up with that??? And what's even the point???""",,,,,
,A_be37447d,"A ""Well, actually... I always won... and that was one of my virtues...""",,,,,
,S_30bb84a5,"S ""(Is he that sick in the head?..)""",,,,,
,A_27b8c25b,"A ""Heh heh heh, and you know how many litres I could lift???""",,,,,
,S_a88d5ce9,"S ""I don't want to know!!!""",,,,,
,A_b67e9779,"A ""Fourteen liters of water! But I'm pretty sure that now I'd easily lift three buckets ten litres each!""",,,,,
,A_ab271953,"A ""Where are my buckets?!""",,,,,
,S_68edfa6a,"S ""What buckets? Are you insane? You don't have to measure anyhting! I believe you word, thirty litres it is!""",,,,,
,A_52be9907,"A ""...""",,,,,
,A_626d985a,"A ""Ehh... the good old times... anyways... what were we talking about...""",,,,,
,A_52be9907_1,"A ""...""",,,,,
,A_e4cf38cd,"A ""Right...""",,,,,
,A_78511cfb,"A ""Come on, straighten your back, pull your shoulders back, puff out your huge milkers and spread your cheeks.""",,,,,
,A_c87d971a,"A ""I know what can help you! It is a really good idea.""",,,,,
,narrator_796fb00e,"""Stukov proudly began undressing, unceremoniously scattering his clothes all over the room.""",,,,,
,S_d5760b6a_1,"S ""!!!""",,,,,
,S_c1512d4a,"S ""What have you got into your head now?! Hey, put your stuff back on!... Wait, don't throw them like this...!""",,,,,
,A_85664d53,"A ""Oh... So waaayyyy better. Damn it, I hate these rags! Have I told you that?""",,,,,
,S_188c8aba,"S ""Yes... more than once...""",,,,,
,A_9758a0c6,"A ""Well... I hate clothes...""",,,,,
,A_128e9089,"A ""Well, do you feel confident now? You should feel better. Now you're not alone.""",,,,,
,S_2bf74ed2,"S ""No! This is much worse!""",,,,,
,S_4f846723,"S ""(Oh... he's so close! His cock is so close, and so excited and probably very hard... If he comes closer I'll be able to feel its aroma...)""",,,,,
,S_b5197431,"S ""(Damn! I almost want this! What's wrong with me?!)""",,,,,
,A_d1a0ed0c,"A ""Don't worry, it takes but time, our bodies will get used to each other.""",,,,,
,A_8f73c053,"A ""So, where do you wanna go?""",,,,,
,S_3cc950ec,"S ""Huh??? Go? W-what are you talking about???""",,,,,
,A_69e99cfe,"A ""Heh-heh-heh, you have nothing to worry about, it will be just a simple walk. Also, I'll always be close and support you.""",,,,,
,S_18352566,"S ""Support me by staring at me and wagging your dick? Put you clothes back on!""",,,,,
,S_78c3bbdd,"S ""I don't want to go anywhere! Especially with you... And especially with either of us naked!""",,,,,
,A_06e55976,"A ""Don't pay it so much attention. Just imagine the clothes.""",,,,,
,S_10d34220,"S ""...""",,,,,
,S_5454947e,"S ""You're doing it again!!!""",,,,,
,A_00bef693,"A ""Well, I'm glad you agreed. Let's go.""",,,,,
,A_98eab60d,"A ""*Inhaled a lungful of air*""",,,,,
,A_a7a025b8,"A ""*Exhaled*""",,,,,
,A_a52909a7,"A ""Glorious, isn't it? Fresh air, freedom and no restrictions... do whatever the hell you want.""",,,,,
,S_a69bbcb6,"S ""There's no fresh air here...""",,,,,
,A_c0900c2f,"A ""Have you chosen where we are going yet?""",,,,,
,S_b363b8b9,"S ""Chosen? This was your idea! And now you want me to choose where we will go?""",,,,,
,A_bf8cac5b,"A ""Indeed.""",,,,,
,A_71edcf80,"A ""You wanted to get out so much! You've climbed into the wall again and again. Now you've got a great opportunity to learn something new about the ship. Who knows, maybe you'll even will find a way out?""",,,,,
,S_5bf855f9,"S ""... are you serious? We're in space... even if I find out, what's next? That doesn't make any sense.""",,,,,
,A_8479bf65,"A ""Have you tried asking yourselves those questions when you climbed into the wall? Hahaha.""",,,,,
,S_10d34220_1,"S ""...""",,,,,
,S_abc5bb84,"S ""Okay, you win. I think nothing bad should happen from these walks.""",,,,,
,narrator_b7336142,"""*Fap-fap-fap*""",,,,,
,narrator_86bfa3c9,"""Sarah barely opened her eyes when she saw a naked Stukov. The half-zerg-half-pervert was looking at her with a nasty smile while slowly stroking his hard dick.""",,,,,
,A_20b42d77,"A ""Hehe... Good morning.""",,,,,
,S_050cc4d6,"S ""Who said it is good? What's good when there's a man with a hardon staring at me in my room?""",,,,,
,A_4fedf61e,"A ""That's why it's good. Any other girl would dream about this, heh-heh-heh.""",,,,,
,S_1c0b869c,"S ""No normal girl would even imagine this!""",,,,,
,A_d381761a,"A ""There's as many opinions as there are people. So, are you ready for today's walk?""",,,,,
,S_83b5471d,"S ""What, are we going right now? Can't I at least eat first?""",,,,,
,A_2fe67d17,"A ""Heh, actually I'd love to watch this process, last time was very exciting. And you, probably, have gained some experience since then. Enough to please me, for sure, heh-heh-heh.""",,,,,
,S_7640462c,"S ""Dream on. Okay. I think I'll survive without breakfast. Well, let's get a move on!""",,,,,
,A_96eefe09,"A ""You have time to think twice about this, waiting's not a problem.""",,,,,
,S_caeee25d,"S ""Argh, can you even control that thing?""",,,,,
,A_6b4b9c2f,"A ""He's just trying to help you make the right choice. Apparently, he's quite invested in it.""",,,,,
,S_20b801b2,"S ""No, we need to end this as fast as possible! Go.""",,,,,
,A_63510460,"A ""You look quite energetic today. So, where are we going? Have you decided?""",,,,,
,narrator_89dcb10f,"""Sarah woke up, and without getting out of bed looked around the room. Stukov wasn't present. The girl happily jumped up.""",,,,,
,S_04e825c1,"S ""Has that pervert finally forgotten about me?!""",,,,,
,S_c991ed82,"S ""(That is unlikely. Maybe he had urgent business to attend to. Then I'm saved. And I won't have to go with him anywhere!)""",,,,,
,S_45b943f1,"S ""(Although, I must admit, it was more fun than I expected.)""",,,,,
,C_eb84d8a5,"C ""(And training is quicker if you like what you're doing.)""",,,,,
,S_23b7a0fb,"S ""I didn't say I liked it. I admit though that it is quite exciting.""",,,,,
,S_d931dbce,"S ""Hmm, what to do now...""",,,,,
,A_e0ed9b69,"A ""My dear Sarah, I am oh so surprised by this call! By the way, I was just thinking about you!""",,,,,
,narrator_d92dd7ef,"""Sarah pointed at Stukov's wiggling bolt.""",,,,,
,S_28cf41ae,"S ""I see.""",,,,,
,A_b87eabf2,"A ""This is my compliment to you, hehe. So, you've decided to have a walk today too, right?""",,,,,
,S_af30ecb4,"S ""You didn't come today, so I had to call you!""",,,,,
,A_9fb9d77e,"A ""This is quite a surprise for me, hehe. You weren't really all that eager to go with me previously.""",,,,,
,S_fd63bc28,"S ""Yes, but since you've decided to help, you need to follow through. You cannot just your own words.""",,,,,
,A_22dfd565,"A ""It seems to me that someone here is just looking for a reason to wander around the ship, which is full of different creatures, heh-heh-heh.""",,,,,
,S_69b5f597,"S ""Call it what it is - an exercise!""",,,,,
,S_0db10a96,"S ""I must not flee from such hardships and look them right in the face.""",,,,,
,narrator_27ee8a45,"""Stukov gave Sarah a look of slight surprise, but recovered quickly and continued.""",,,,,
,A_f44f4fd0,"A ""Heh-heh-heh, I'm glad you are in such a responsible mood. This is highly commendable.""",,,,,
,S_f0c587f9,"S ""My eyes are up here.""",,,,,
,A_f55c4390,"A ""I know, but I'd rather look at these “eyes”. Hahaha.""",,,,,
,A_ae28e5b3,"A ""So, are you ready for another walk?""",,,,,
,S_fccdaf86,"S ""Ready. Let's go.""",,,,,
,A_f7722bf6,"A ""That's the spirit!""",,,,,
,narrator_9c251875,"""Stukov hurried after the hastily leaving Sarah.""",,,,,
,A_8b43b6ef,"A ""And where are we going today?""",,,,,
,S_02bce506,"S ""Let's visit Mistress.""",,,,,
,A_ca08c37c,"A ""Do you miss her tenderness and affection? I've long ago noticed your tendencies for strangeness!""",,,,,
,S_123045f2,"S ""You're the strange one! She might be able to help me establish a link to the Swarm. She's a Mistress after all!""",,,,,
,A_e3fb5ed3,"A ""Hmm... I thought you finally decided to seduce her.""",,,,,
,S_3a2cf120,"S ""If that does happen I'm definitely not taking you along!""",,,,,
,S_71b9bccd,"S ""(Wait, did I seriously admit that's a possibility?!)""",,,,,
,narrator_d593bc6c,"""All the way to the throne room Stukov continued trying to embarrass Sarah with his quick wit. Finally, they reached their destination.""",,,,,
,A1side2_88637c8d,"A1side2 ""Well, here we are.""",,,,,
,narrator_f730838b,"""Mistress looked at the naked Sarah and Stukov in surprise as they entered her personal domain.""",,,,,
,Q_1d36fb21,"Q ""Oh my... I don't think you've come just to show your bodies. Hm, have you come here to ask me to marry you since I'm the supreme authority on this ship?""",,,,,
,S_821d90a6,"S ""(I can't believe this!!!)""",,,,,
,S_4694aa7d,"S ""Mistress, this is an exercise! I have to get used to nakedness. Clothing interferes with my connection to the Swarm...""",,,,,
,Q_dbb0830e,"Q ""Lovely! And Stukov, in all his kindness, opted to support you in this endeavor so you don't feel lonely.""",,,,,
,Q_3c5f6cd0,"Q ""Hahaha, good, very good. I am proud of your commitment to excellence!""",,,,,
,Q_7b7f0cfc,"Q ""But I think there is another modest but very important participant of this exercise... Sai'mon, was this your idea?""",,,,,
,C_8d9eb01f,"C ""(Yes, Mistress. This exercise is part of my technique of establishing contact with the Swarm.)""",,,,,
,C_9a637608,"C ""(I discovered an abnormal level of activity in her mind from thoughts that she might be seen. I decided to use it. This should certainly help achieve our goal.)""",,,,,
,Q_634661f0,"Q ""Such a small body, but such a great mind! You're one of my best creations! Your potential seems limitless! Keep it up.""",,,,,
,Q_4437da03,"Q ""Today was so ordinary and boring, but here you are... I think we can help each other. I've got nothing to do anyway, and Abathur, as always, is busy with his experiments...""",,,,,
,Q_74cd398b,"Q ""You don't mind a conversation with me, do you?""",,,,,
,A1side4_0f229698,"A1side4 ""I'm always eager to talk, heh-heh-heh.""",,,,,
,S_c5227583,"S ""So, what's on your mind, Mistress?""",,,,,
,S_6c8d53ca,"S ""(I don't think a bit of chatting would hurt anyone. Although it would be much more pleasurable if I had clothes on...)""",,,,,
,narrator_49062b7a,"""Mistress's gaze swept over Sarah's body and moved onto Stukov, where it stopped on his dick.""",,,,,
,Q_ec7d1836,"Q ""Sarah, let's talk about the most important part of a man...""",,,,,
,S_b590d489,"S ""About their egos?""",,,,,
,Q_fdf84d13,"Q ""No. About the dicks. I was always interested in the opinion of Terrans on this topic.""",,,,,
,S_6c78b5c4,"S ""D-dicks?""",,,,,
,S_193de8cd,"S ""I-I'm afraid I'm not the biggest expert in this matter...""",,,,,
,S_3cf8b22d,"S ""(Damn! She seriously wants to talk about penises?! Next to that pervert?!)""",,,,,
,A1side4_40094178,"A1side4 ""Sarah! Don't be shy! A beauty like you should have a vast amount of experience!""",,,,,
,S_aaef6d27,"S ""Well... Maybe...""",,,,,
,S_99d9b02b,"S ""(As soon as I thought nothing bad would happen... Is there a single place on this ship where you can get away from all these perverts...)""",,,,,
,Q_cc6befcc,"Q ""Great! Let's start with personal preferences. What kind of dicks do you like?""",,,,,
,S_da78da71,"S ""(As if I had a choice!)""",,,,,
,narrator_2b543458,"""Sarah hesitated for a second, apparently she didn't want to answer this question.""",,,,,
,narrator_8645c8b1,"""Meanwhile, Stukov, eager to help, tried to attract her attention to his cock.""",,,,,
,S_42060bf7,"S ""(He wants me to describe his cock? Oh, no...)""",,,,,
,S_2996c51f,"S ""Well... the usual... like...""",,,,,
,A_c8b07dd5,"A ""...""",,,,,
,Q_591fa5a0,"Q ""Sarah! That won't do! A woman ought to have a precise and concrete opinion on such an important issue!""",,,,,
,Q_998a1e77,"Q ""Let's start with the most obvious: size.""",,,,,
,Q_70a7431c,"Q ""What size do you like a dick to be? Huge? So that it tears you apart? Or small, so that it dangles like a pencil in a glass?""",,,,,
,S_c199cded,"S ""(Oh fuck... if I tell her that I like them big, they'll call me a pervert...)""",,,,,
,narrator_6680595b,"""In the meantime, Stukov was still pointing at his penis and winking at Sarah, trying to give her the right answer, in his opinion.""",,,,,
,narrator_6b7b750c,"""Sarah flushed red, embarrassment flooded her face, flowed down her neck and slowly came to rest in her chest. Her nipples slowly but inevitably became harder and heavier.""",,,,,
,S_3d7d882a,"S ""(Idiot, stop pointing at it!)""",,,,,
,Q_9bd4c422,"Q ""Okay, since you're still thinking, I'll go first. I like thick, strong and long members. You should be able to recognize their true intentions just by looking at them.""",,,,,
,Q_2ab538f6,"Q ""They demonstrate that the male wants and is ready to rip into your tender hole. They have to make you scream from pain and pleasure!""",,,,,
,S_c043065f,"S ""Well... I wouldn't like a dick to actually tear my pussy, but if it slightly stretches it, it really improves sensitivity... And yeah... long is fine... Not so long as to reach my organs though...""",,,,,
,S_b2e84edd,"S ""(I hope they'll be satisfied with this crap...)""",,,,,
,narrator_e7aa9d04,"""Knocks carefully examined his cock, which was already ready for action. He verified that it fit Sarah's description, and gave her an approving nod.""",,,,,
,S_a50cc512,"S ""(You dumbass, I'm not talking about your cock!!!)""",,,,,
,Q_f01896ee,"Q ""Great, Sarah, great. You're pretty frank with us, I love it. What about the shape? Straight, bent, curved...? Maybe you have some special preferences?""",,,,,
,S_987e3580,"S ""(Damn, why is she asking about such details?! What am I supposed to answer? I guess I'll just go with straight...)""",,,,,
,narrator_eef1f27a,"""While Sarah pondered her favourite shape of a dick, Stukov once again pointed at his and started wagged it around.""",,,,,
,S_f8b4d56c,"S ""(Stop that, you pervert!)""",,,,,
,S_e8d613aa,"S ""...""",,,,,
,S_35e8bf06,"S ""I like straight penises. They are... universal.""",,,,,
,Q_ec25cc86,"Q ""Sarah, this is so amazing, we're quite similar! You managed to surprise me!""",,,,,
,S_62233f1d,"S ""(Myself too!)""",,,,,
,Q_b4007245,"Q ""I also love when a member can get right up to my cervix and enter it. I had no idea you liked that too.""",,,,,
,S_7e374087,"S ""!!!""",,,,,
,S_a6578e47,"S ""(That's not what I meant...)""",,,,,
,Q_7322dbcc,"Q ""Okay, what's next... How should a cock of your dreams smell?""",,,,,
,S_7e374087_1,"S ""!!!""",,,,,
,S_e4226b57,"S ""Clean! Hygiene is paramount!""",,,,,
,Q_70689c84,"Q ""You're still so inexperienced... You underestimate such things as aroma. In the future it can very detrimental. So I guess I should share some wisdom with you.""",,,,,
,Q_f77054e2,"Q ""Listen carefully: a penis should not be just visually attractive to you. Its smell must captivate you.""",,,,,
,Q_8ca6b41e,"Q ""You must try to remember the smell of your male's penis as well as possible. The correct response to noticing it in the air is to lose your head and try to mount it as soon as possible.""",,,,,
,Q_aab90f3d,"Q ""But the most important thing is to not lose your head completely. Surrender to the instincts, but not completely. Otherwise you will eventually lose your mind and become a mindless doll that only thinks about dicks. Give in to the feelings, but don't lose yourself to them. Overcome them and become stronger, stronger than all of the cocks.""",,,,,
,Q_f1c8b436,"Q ""So sniff and remember every penis you'll encounter on your arduous journey.""",,,,,
,S_e8d613aa_1,"S ""...""",,,,,
,S_b6818bce,"S ""T-that's dirty and awful...""",,,,,
,S_360862c6,"S ""(Remembering their... Yuck! How can that be useful?!!)""",,,,,
,Q_8872e831,"Q ""Hahaha, I think I might've overdone it a little. It's okay though, eventually you would realise this anyway. There's a time for everything.""",,,,,
,Q_32860ba5,"Q ""Oh, by the way, Sarah, my dear, do you like Stukov's penis? It completely fits your requirements, doesn't it? Of course, if we ignore the smell.""",,,,,
,A1side4_27769a80,"A1side4 ""Heh-heh-heh, Mistress knows everything about my cock.""",,,,,
,Q_f3c02843,"Q ""Naturally. Oh, how many nights have we spent together due to this beautiful cock...""",,,,,
,S_e8d613aa_2,"S ""...""",,,,,
,S_43f1b144,"S ""Yeah... Stukov is, of course, a jerk and a pervert, but nature couldn't have expected that when she granted him his dick.""",,,,,
,S_e1658628,"S ""Well... It is acceptable. If only Stukov ever let it rest...""",,,,,
,A1side2_5d9d8ef8,"A1side2 ""Thank you, Sarah, I knew we had a future together! Heh-heh-heh.""",,,,,
,S_6b3d8920,"S ""(Keep dreaming!)""",,,,,
,Q_58328278,"Q ""Youth... How wonderful it is... Enjoy every moment. You two have filled me with vigour! But now I have to get back to work. And you should go.""",,,,,
,narrator_2520008d,"""Sarah and Stukov obeyed and left the throne room.""",,,,,
,A_dc1fa2b7,"A ""Well done, I thought I'd have to be more obvious with my tips, but you did a great job.""",,,,,
,S_c57ec63e,"S ""I knew you'd say that! Those were just coincedences, nothing more.""",,,,,
,A_80667357,"A ""Hahaha, yeah-yeah-yeah. Mistress might've missed it, but I saw you glancing at my dick. Like a first grader trying to cheat off of a classmate. Hahaha.""",,,,,
,S_a9ad9c31,"S ""Idiot... you wagged your dick too much, I just didn't want any of your... fluids to land on me.""",,,,,
,A_c62fd56b,"A ""Come on, I don't mind you trying to cheat a little. In fact, I wanted to help. You have often admired my cock before after all.""",,,,,
,A_58255f46,"A ""Okay. I think it's time to return.""",,,,,
,S_ce23cfc5,"S ""(Stukov is not very good with Abathur. I think by going there, I will be able to get rid of him for a while.)""",,,,,
,S_1d94ba56,"S ""Let's go to the Hall of evolution.""",,,,,
,A_3c7009fc,"A ""Want to please Abathur with your milkers? You know he won't appreciate it like I would.""",,,,,
,S_6820f0f9,"S ""That is why I want to go see him. There won't be a horny idiot there, obsessed with wagging his dick left and right constantly.""",,,,,
,A_d4885a47,"A ""I can also flop it like this.""",,,,,
,S_ac1d886c,"S ""As awful as always...""",,,,,
,A_25cc4add,"A ""I can also do it up and down!""",,,,,
,narrator_bad553c9,"""*Fap-fap-fap*""",,,,,
,S_1ccaf5d1,"S ""Stop it, you idiot!""",,,,,
,A_cdb76900,"A ""Ahahahaha!""",,,,,
,A_cf6b496d,"A ""Well, don't linger there, my friend is going to miss you.""",,,,,
,A_f7a02537,"A ""Wave him hello?""",,,,,
,S_0b0ff4fe,"S ""...""",,,,,
,S_f01e8f43,"S ""I do not understand how you became an Admiral...""",,,,,
,A_5de19941,"A ""Vice-Admiral, mind you.""",,,,,
,S_11493d2e,"S ""Who cares...""",,,,,
,A_1542aa9f,"A ""And this guy has the title of Major General.""",,,,,
,S_12510a91,"S ""...I'm leaving.""",,,,,
,narrator_b4e7dc63,"""Sarah barely entered the room when Abathur turned to her, as if he was waiting for her arrival.""",,,,,
,AB_1e635eca,"AB ""Organism Sarah. No dead matter. Commendable. Swarm adaptation progressing successfully.""",,,,,
,AB_67d6a570,"AB ""Beginning organisms production.""",,,,,
,S_b859cdd0,"S ""(Right now?! What, why?!)""",,,,,
,S_b7465e0e,"S ""W-what organisms, for what?""",,,,,
,AB_8d3299b8,"AB ""For connection to Swarm. Fast, efficient. Acceptance of my assistance was a matter of time. Can begin now.""",,,,,
,S_ef56688b,"S ""I hate to disappoint you, but I'm not here for that.""",,,,,
,AB_56b7ea91,"AB ""Explain.""",,,,,
,S_1bf5accc,"S ""I have already trained to communicate with the Swarm. However, to improve my perception I have to do exercises...""",,,,,
,AB_f939c51f,"AB ""Exercises consume time. Inefficient. Energy-consuming. Unreliable. {w}Improvements absolute.""",,,,,
,S_fd85e7e5,"S ""To become strong one has to go all the way from beginning to end. Not only the result is important but also the path itself.""",,,,,
,AB_a27a0ae5,"AB ""Statement false. Improvements needed. Organisms generation resumed.""",,,,,
,S_207a9caa,"S ""Just stop that already!""",,,,,
,S_42907246,"S ""(Yeah, he won't understand my reasoning using just logic... How can I explain it to him?)""",,,,,
,S_b26a7a4a,"S ""(I probably can't...)""",,,,,
,S_7840ecd3,"S ""So, I'm not here because of the connection with the Swarm.""",,,,,
,AB_9016dc39,"AB ""Purpose of visit then?""",,,,,
,S_16d84991,"S ""(I wish I knew it myself...)""",,,,,
,S_5ed16f55,"S ""You know... it's part of my training. I have to be naked but Stukov's next to me all the time, that vile pervert.""",,,,,
,AB_1512f151,"AB ""Naked... Without dead matter. Understood. Next to organism Stukov... Organism Stukov interferes with training?""",,,,,
,S_1e7ad9df,"S ""Well... not always. But sometimes he is unbearable.""",,,,,
,AB_ee76c0bd,"AB ""Unbearable. Emotion. Personal animosity. Organism Stukov hinders evolution. Will report to Mistress.""",,,,,
,S_1400fe24,"S ""Don't!""",,,,,
,S_e36b8f64,"S ""(If Mistress finds out about this, she'll just thank Stukov and tell him to continue in the same spirit...)""",,,,,
,S_d3923f52,"S ""Everything is under control, I'll figure it out.""",,,,,
,AB_8c4316f1,"AB ""Fatigue of conjugate elements. Stress relief needed. Understood. Irrational. Improvement available. Removal of the emotional center or deactivation.""",,,,,
,S_d5bd4db5,"S ""No-no-no. I'm not losing my emotions, so thank you but no.""",,,,,
,AB_4c51b3c5,"AB ""Irrational. Energy-consuming. Illogical.""",,,,,
,S_842e4277,"S ""Don't sweat it. Our mental characteristics make us what we are. If we want to change those - we will lose ourself, our identity.""",,,,,
,AB_35fda054,"AB ""Identity product of physiology. Change physiology, change identity. Improvement available. Emotions can be made unnecessary. Emotions interfere. Distract.""",,,,,
,S_2a51834b,"S ""(This's so difficult...)""",,,,,
,S_cb303700,"S ""It's harder than it seems.""",,,,,
,AB_59b9df29,"AB ""Fail to understand. Must forfeit. Must accept.""",,,,,
,S_694239c8,"S ""Great! Maybe it's for the best...""",,,,,
,AB_0e653b91,"AB ""Interesting object. In need of shelter. Abathur exists to learn. Trade possible. Beneficial trade.""",,,,,
,S_65c3c2be,"S ""(What kind of trade is he talking about?)""",,,,,
,AB_ee5643de,"AB ""Sarah can stay. On condition: Abathur must examine organism's body. Accept or leave.""",,,,,
,S_d7591148,"S ""(He addressed me by name? I think this might be the first time!)""",,,,,
,S_edfc7131,"S ""’Examine' what exactly?""",,,,,
,AB_eefadc0b,"AB ""External examination of organism. Inspection and finding defects. No changes against will. Can not disobey. No need to worry.""",,,,,
,S_0b0ff4fe_1,"S ""...""",,,,,
,S_776c649c,"S ""(I think, nothing bad can happen...)""",,,,,
,S_e736105b,"S ""Well, since you won't change me, then okay.""",,,,,
,S_70d83815,"S ""But no improvements or anything, just inspection!""",,,,,
,AB_8097d259,"AB ""Excellent, new information available. Beginning examination immediately.""",,,,,
,narrator_6fccd2d8,"""Abathur started rubbing his appendages even faster than before. It almost seemed Sarah's consent excited him, if he was even capable of such things.""",,,,,
,narrator_1e435836,"""Abathur loomed over Sarah.""",,,,,
,S_5ec2af69,"S ""(He's gigantic! But still, he's quite compact for a genetic engineering laboratory. So a huge part of his body is always under the ground? How big is it?)""",,,,,
,ABside2_d383e245,"ABside2 ""Head. No damage.""",,,,,
,narrator_370b08d5,"""Inhuman eyes stared intently into the green eyes of a Ghost.""",,,,,
,ABside2_0640842a,"ABside2 ""Nose. No damage. Open mouth.""",,,,,
,narrator_a54e0027,"""Sarah opened her mouth and Abathur immediately looked into it""",,,,,
,ABside1_e0b5cefc,"ABside1 ""Mouth is not spacious, can be improved. Will eliminate problems with food ingestion.""",,,,,
,S_3efa205e,"S ""I've said no changes! And I don't have any issues with the food dispenser...""",,,,,
,ABside1_ef92905a,"ABside1 ""Receptors on the tongue primitive. Improvement available. Point unclear, but Mistress requests. Don't understand, but obey.""",,,,,
,S_1624f6bb,"S ""Your examination is quite unorthodox...""",,,,,
,ABside3_d98bc6df,"ABside3 ""Following Mistress's orders. Patience required.""",,,,,
,narrator_1d40133f,"""Abathur turned his gaze on Sarah's naked breasts.""",,,,,
,ABside2_546bb438,"ABside2 ""Chest. Size bigger than average. Elastic. No formations detected. Ability to lactate detected.""",,,,,
,S_9c633bd8,"S ""(Damn, he's examining me so closely...)""",,,,,
,ABside1_ee5e50ad,"ABside1 ""Nipples are a great source of excitement. Possible to give a more aesthetically pleasing color. Darker than current. Receptors improvement available and advised.""",,,,,
,S_917470f3,"S ""(Dark nipples? But who likes that? Only the mistress... it's dirty and inappropriate...)""",,,,,
,S_5daf1381,"S ""Are you done?""",,,,,
,ABside2_767c78f2,"ABside2 ""Patience required.""",,,,,
