location,source,target,ID,fuzzy,context,translator_comments,developer_comments
,S1_357629fa,"S1 ""I wish you had a mouth... Maybe that's fixable, haha. But this also has its own zest. Maybe it's even better for a start!""",,,,,
,L_1e6845aa,"L ""(Our species doesn't need mouths.)""",,,,,
,S1_4d672044,"S1 ""Yes, I know that, but you're missing out on so many opportunities, mmm...""",,,,,
,L_285d6d46,"L ""Just tell me what you are up to.""",,,,,
,S1_bf44fbee,"S1 ""I just want to have some fun with someone so innocent. Just the thought of corrupting you turns me on... How could Sarah resist you? She's missing out on so much!""",,,,,
,L_f1e1bece,"L ""(H-have fun? I don't like it already...)""",,,,,
,narrator_284fd81e,"""Lizzara tried to pull away from the Queen of Blades, but she only tightened her grip.""",,,,,
,S1_c78fd062,"S1 ""Hush, hush, you aren't going anywhere...""",,,,,
,L_07c6cc92,"L ""(I'm not interested in such games. I don't know what you want from me, but you won't get it. I'm only here because of Sarah, and I'm not interested in playing a toy for you.)""",,,,,
,L_3db5d81f,"L ""(I won't hurt you, because this is Sarah's body too. But only for this reason.)""",,,,,
,S1_b3535b44,"S1 ""{size=+4}Ha-ha-ha-ha!!!{/size}""",,,,,
,S1_1d24c9e2,"S1 ""{size=+8}HАHAHAHAHAHА!{/size}""",,,,,
,narrator_e235c6a1,"""The Queen of Blades burst out laughing at Lizzara's serious expression.""",,,,,
,S1_8c188095,"S1 ""I'm sorry, I'm sorry, I wasn't prepared for this.""",,,,,
,S1_641d4049,"S1 ""You? Ha-ha-ha! What can such a cute girl do to me?""",,,,,
,narrator_8bc78f51,"""The Queen of Blades continued to smile, Lizzara's words lifted her spirits.""",,,,,
,S1_64e3a6fd,"S1 ""Make me laugh to death maybe, that's all. You're good at that.""",,,,,
,S1_a198aaea,"S1 "" Although I want to give you credit: not everyone has the courage to say it to my face like that. And stay alive after that.""",,,,,
,L_b6907713,"L ""(Are you making fun of me? And how do you fit in with Sarah's body? This behavior is not typical of her at all. So return it immediately.)""",,,,,
,S1_60c4cc81,"S1 ""You also know how to command, huh? But alas, nothing will work.""",,,,,
,S1_84364a3f,"S1 ""Really, I'm not like Sarah at all. What's wrong with that?""",,,,,
,S1_87caa946,"S1 ""She's never laid a finger on you before, has she? So like her... Aren't you bored with her?""",,,,,
,S1_93c44122,"S1 ""I can open up a whole new world for you, Lizzara. Which you couldn't even think of...""",,,,,
,narrator_63d4eb6b,"""The Queen of Blades touched the nerve cords, watching the Protoss's reaction.""",,,,,
,S1_7782f511,"S1 ""Don't you want to know how nice it is to be with someone? Living flesh is much nicer than any toys.""",,,,,
,L_5282058c,"L ""(I won't be tempted...)""",,,,,
,narrator_24671db5,"""The Queen of Blades didn't care that Lizzara had no mouth. She tasted her skin with wild pleasure, leaving wet traces behind.""",,,,,
,S1_2feed617,"S1 ""Mmm... so sweet!""",,,,,
,L_5c79fcb3,"L ""(S-stop it!)""",,,,,
,S1_e98b2c58,"S1 ""With you, even these 'kisses' are very unusual... What a pity that I have not had any Protoss before. Your exoticism makes my head spin with excitement, hee-hee!""",,,,,
,S1_63ef139f,"S1 ""I think Sarah would have liked you, too, you know, we have very similar tastes. She's losing so much...""",,,,,
,narrator_50b966e4,"""The Queen of Blades continued to lick the Protoss's face, studying it with her tongue rather than using her lips. It was a very vulgar sight. """,,,,,
,narrator_b1fcf4da,"""Lizzara couldn't answer, unnerved by the new sensations.""",,,,,
,L_5ebdca30,"L ""(S-stop licking me... Why are you doing... This? You should be doing this with someone who has a mouth, not me.)""",,,,,
,S1_26482c30,"S1 ""But I'm doing it with you.""",,,,,
,L_09c4913a,"L ""(I don't have to... Do something like that. Especially with you.)""",,,,,
,L_ebc2fdfd,"L ""(Let me go and I'll pretend that nothing happened between us.)""",,,,,
,narrator_280b5bcc,"""The Queen of Blades chuckled, looking up from her pleasant and desirable face.""",,,,,
,S1_3c5e3dd6,"S1 ""*Smooch* How can I resist you, Lizzara? Kissing you is something incredibly special, hee-hee. I feel indescribable pleasure from your taste.""",,,,,
,S1_9d249eb1,"S1 ""Your skin is so unusual, I can't stop.""",,,,,
,S1_4e5a7239,"S1 ""I hope all your parts are so excellent. Because I'm going to eat you whole.""",,,,,
,narrator_1a46dc82,"""Lizzara struggled less and less, trying to understand the nature of her feelings. Her mind told her it was all wrong, but she didn't want to stop. The Queen's deft tongue continued to lick her, leaving more and more saliva on her face.""",,,,,
,L_75825b50,"L ""Ahhhh!!! Y-you're doing it again, no!!! I... have never experienced this before...""",,,,,
,S1_b01e92a0,"S1 ""It's such an honor to be someone's first in anything... I generally like to be the first. You react so vividly to a simple caress.""",,,,,
,L_478bf402,"L ""(These are far from simple things... they're dirty... w-we shouldn't be doing this, please stop licking my face...)""",,,,,
,S1_dc8d3247,"S1 ""I can't even tell you how wet I am are just thinking about what I might do to you. You feel it too, don't you? Our kiss turned you on, didn't it?""",,,,,
,S1_aeb9ef48,"S1 ""It's incredibly hard for me to restrain myself in front of someone like you... So why deprive yourself of this opportunity?""",,,,,
,L_f784da85,"L ""(It's all so vulgar and dirty...)""",,,,,
,narrator_2373c22f,"""With each movement, the Queen of Blades allowed herself more liberties and the movements became more and more vulgar, she did not hesitate to lick Lizzara with loud smacking sounds, which only confused the Protoss more.""",,,,,
,L_67bf5dfd,"L ""(This could have been done to me by the man who brought me here... Everything here is so wrong. I shouldn't like it.)""",,,,,
,L_f47bf979,"L ""(But I don't feel disgusted...)""",,,,,
,L_dbbef03f,"L ""(S-stop licking me! It shouldn't be like this... It's all very strange.)""",,,,,
,narrator_c816a7d1,"""The Queen of blades ignored these words, she didn't want to stop. Her eyes rolled with pleasure as her hot tongue met something cool and velvety. Never had licking anything, even a member, brought her such sensations.""",,,,,
,L_161e139e,"L ""(Why don't you listen to me? I want you to stop... My body is burning because of all these sensations.)""",,,,,
,S1_463fef9b,"S1 ""Just because it's unusual? Come on, everything happens for the first time. These feelings only now seem strange to you.""",,,,,
,S1_f56006a7,"S1 ""Then you will understand that this is real art. That you can shake with pleasure even from simple kisses, if you will be kissed by me.""",,,,,
,S1_36c247d9,"S1 ""You can't imagine what I can teach you! But we can have some real fun later.""",,,,,
,narrator_7e127d26,"""The Queen of Blades allowed herself to play using her tongue a little more, making Lizzara feel dizzy with the excess of her emotions.""",,,,,
,S1_6074c3f5,"S1 ""I wish I could spend eternity with you like this. But our next stage can't be delayed for too long..""",,,,,
,L_44be5fb8,"L ""(What next stage? I can't...)""",,,,,
,L_2da53341,"L ""(What else do you want to do with me? Isn't this enough?)""",,,,,
,S1_ae5576ee,"S1 ""This isn't even the beginning, honey. Just a warm up before the start.""",,,,,
,L_c51c277e,"L ""(What? Aren't you ashamed to keep saying that? You do disgusting things.)""",,,,,
,L_1731139b,"L ""(Only a fallen one can succumb to debauchery and drown in it like that. You're a monster... Even worse than I thought.)""",,,,,
,L_e301078a,"L ""(I had no idea that the evil I felt in Sarah could be so terrible and unprincipled...)""",,,,,
,S1_a9c28876,"S1 ""What a tirade! How cruel and terrible I am... I've shown you that I can enjoy all sorts of things.""",,,,,
,S1_395de706,"S1 ""You're trying to pretend it's all wrong. But if they hadn't told you it was bad... Would you really think that?""",,,,,
,narrator_25fc2a11,"""The Queen of Blades smiled at the confusion on Lizzara's face. She looked from side to side, trying to find an answer.""",,,,,
,S1_d924a30a,"S1 ""Protoss sense more than Terrans can. But I can feel things that you can't. Excitation...""",,,,,
,S1_b5470cfd,"S1 ""You can't hide the fact that you enjoyed it. I can clearly feel it. And it's far from a light haze of excitement. You are full of desire that you are suppressing.""",,,,,
,L_aacc4f27,"L ""(I'm covered in your drool... Who would like it? Only a sick pervert.)""",,,,,
,S1_65941b23,"S1 ""Then I congratulate you on joining our friendly ranks, ha-ha! Don't make such an embarrassed face... Your beloved Sarah has also been through denial and is now very good at having fun.""",,,,,
,S1_54a16071,"S1 ""Maybe you should follow her example. You won't be left alone in this place anyway.""",,,,,
,L_31079c84,"L ""(I'm sure there were reasons for everything!)""",,,,,
,L_eedce27c,"L ""(I will be loyal to my people and will not betray our teachings. Temptation is always attractive, but you need to stay sober.)""",,,,,
,S1_eb157cc5,"S1 ""Ha-ha-ha, good... wonderful, even! I expected everything to be so interesting with you. I hope you're worth my effort.""",,,,,
,S1_265f4d31,"S1 ""And now for something really fun!""",,,,,
,narrator_093d28d3,"""The Queen of Blades was creeping up on Lizzara unnoticed, anticipating the upcoming events.""",,,,,
,S1_23bc8079,"S1 ""You've only made me more attracted to you since last time, honey. It's not good to play so dirty with someone else's fantasy, hee-hee.""",,,,,
,L_c4f4d841,"L ""(Hee???)""",,,,,
,L_31b8c728,"L ""(N-no... I didn't do anything. It's all your dirty tricks...)""",,,,,
,S1_c06592eb,"S1 ""Have you adjusted to our new acquisition yet? It must be very unusual to get a mouth so late, but still better than never.""",,,,,
,L_58515826,"L ""(I didn't need it before, and I wouldn't need it in the future.)""",,,,,
,S1_41e7fc1d,"S1 ""Come on, you liked it then. But that's nothing compared to what I can do to you right now.""",,,,,
,narrator_b1cc8b92,"""The Queen of Blades had already imagined those lips and what could be done with them. Just the fantasy made her nearly go crazy.""",,,,,
,L_9688415a,"L ""(What you can do to me is exactly what scares me.)""",,,,,
,S1_f568498f,"S1 ""You got a mouth, so you decided to bite even harder? But you're wrong... It only turns me on more.""",,,,,
,S1_33b24b83,"S1 ""Maybe... that's what you want, you little depraved Protoss...""",,,,,
,L_722ad39f,"L ""(I? I w-wouldn't!)""",,,,,
,S1_cf1c15eb,"S1 ""Look what you're doing to me. Pretending to be so innocent to lure me into your traps and make my head spin, you little devil...""",,,,,
,L_4baa505a,"L ""(What... As if I'm the one luring someone into a trap?)""",,,,,
,S1_e4a22aba,"S1 ""But it's not me who seduces others with my mouth-watering lips.""",,,,,
,L_5648c438,"L ""(...)""",,,,,
,narrator_93c99e9a,"""Lizzara hadn't expected the Queen of Blades to guide the conversation this way. She felt like a debauchee seducing an innocent girl. But she continued to be surprised that it didn't displease her. She, on the contrary, discovered new sides of herself.""",,,,,
,S1_96871454,"S1 ""You know that silence is a sign of agreement, right?""",,,,,
,S1_6651cb41,"S1 ""You don't have to say anything, though. Everything is clear already, cutie. I don't know how you lived without those lips, but this is exactly what you need.""",,,,,
,S1_68d02b15,"S1 ""You have so much to learn. Have you ever imagined what our kisses will look like? Would you like to try something similar? To feel my lips in action?""",,,,,
,L_debac395,"L ""(No... There was nothing in my mind.)""",,,,,
,S1_056cc0a9,"S1 ""I'll never believe you!""",,,,,
,S1_a871ef1b,"S1 ""The mere presence of such a hot mouth invites you to learn the whole art of kissing. This impulse is impossible to restrain, so you can't even try.""",,,,,
,L_5dfa30fb,"L ""(I don't know what you're talking about.)""",,,,,
,S1_e3f7a9bc,"S1 ""Oh, my dear, you'll soon understand. Even more than you'd secretly imagined.""",,,,,
,narrator_288722b3,"""The Queen of Blades licked her lips, watching Lizzara intently. She watched for the most subtle changes in her emotions, noticing the hidden desire. She was amused by this game of cat and mouse, because the result was already clear.""",,,,,
,S1_25a3434b,"S1 ""You resist because of old taboos and rules, but all the great beings have broken the system by building a new one on the ashes of the last one. You won't know anything if you don't open yourself to new things. I see strength in you, Lizzara.""",,,,,
,S1_4545deea,"S1 ""It's not your lot to be a small cog in the vast hierarchy. You can become a part of something more complex and majestic.""",,,,,
,S1_ecd68d0f,"S1 ""You have a chance, because I'm with you. So... appreciate it.""",,,,,
,L_13c77450,"L ""(I... I don't know.)""",,,,,
,narrator_42811c39,"""All these stories sounded very tempting and excited the mind. Lizzara felt like someone special, important, and most importantly, wanted. She could see how much the Queen of Blades wanted her, and it made her doubt herself.""",,,,,
,S1_f5583947,"S1 ""Of course, you can push me away and stick to your rules.""",,,,,
,S1_751dc4d7,"S1 ""But what do they give you, Lizzara? And most importantly, how much do they take from you?""",,,,,
,S1_4af3c097,"S1 ""It makes me sad to think that you haven't been able to enjoy yourself for so long. Can all these morals make up for this loss?""",,,,,
,L_ba8c29d5,"L ""(Probably... not? This is a difficult question.)""",,,,,
,narrator_246dc051,"""The Queen's influence over the girl grew. Lizzara tried to focus on her own feelings. She had been a part of the whole for so long that she was constantly thinking about what was right. But now she was free of that influence.""",,,,,
,L_5a4b40ab,"L ""(You're making me go the wrong way!)""",,,,,
,S1_36ad649d,"S1 ""Yes? Then why did Sarah follow it?""",,,,,
,L_76ec7f00,"L ""(Sarah?... But what had become of her?)""",,,,,
,S1_3f417a61,"S1 ""She became stronger and more honest with herself. She stopped lying about not wanting to do something depraved.""",,,,,
,narrator_f7ca860a,"""Lizzara paused, trying to make sense of everything that was going on in her head. Here, no one and nothing supported her position, not even her own feelings.""",,,,,
,S1_1ebb56a9,"S1 ""But in fact, we are one with Sarah. She is me, and I am her. When I kissed you... She was the one who kissed you.""",,,,,
,S1_1384a3b6,"S1 ""You imagined it, didn't you? Hah, of course you did. But you didn't get the chance. And now you have an opportunity.""",,,,,
,L_e40f7415,"L ""(What are you saying?)""",,,,,
,S1_1600fddf,"S1 ""Are you telling me you've never even had a glimpse of Sarah's lips? How does it feel to dig into them? Mmm...""",,,,,
,S1_df0a788f,"S1 ""But our thoughts are also united. So we would both love to lick your plump lips, crushing each one in turn.""",,,,,
,S1_1366e868,"S1 ""We would exchange saliva... intertwine tongues... You just have to find out how much fun it is. Feel someone's taste... ooh.""",,,,,
,S1_b0be3267,"S1 ""But Sarah would take a long time to decide, and I give you full freedom to do whatever comes to your mind with this body.""",,,,,
,narrator_85f2794b,"""The Queen of Blades ran a finger over Lizzara's lips, fueling her interest.""",,,,,
,S1_2a9c7e02,"S1 ""You don't have to pretend in front of me. Nothing will happen to you if you reveal your desires. Just for a moment.""",,,,,
,S1_24f06214,"S1 ""I can find out all your secret desires, which you hide very deeply, even from yourself. But why make it so simple, right? It will be much better if you confess everything yourself.""",,,,,
,L_07893183,"L ""(Confess?)""",,,,,
,narrator_df9628dc,"""Lizzara found herself thinking that the Queen of Blades wasn't far from the truth. As much as the Protoss wanted to forget, she sometimes thought of Sarah as more than a friend.""",,,,,
,L_d5f05ca8,"L ""(I...)""",,,,,
,S1_b2fd76b2,"S1 ""Come on! Just say it and I'll make all your dreams come true. Even the dirtiest ones you could've come up with.""",,,,,
,narrator_d93cbee6,"""The Queen of Blades continued to entangle Lizzara's mind with her offers, and the Protoss just couldn't find the strength to resist.""",,,,,
,S1_1cd2d5fa,"S1 ""You'll have full access to Sarah in ways you never dreamed possible.""",,,,,
,narrator_aa93bf48,"""The girl's eyes burned with anticipation. Lizzara only needed to let her know that she could begin.""",,,,,
,narrator_9ccec00e,"""But the Protoss took her time, trying to accept her own thoughts.""",,,,,
,L_3ff02a38,"L ""(You sound pretentious, as if you believe in your own words.)""",,,,,
,L_c054c018,"L ""(But I have been and will continue to be faithful to Khala's precepts and the Conclave's instructions.)""",,,,,
,L_3503e010,"L ""(Nothing you said has anything to do with me.)""",,,,,
,L_17c2ae39,"L ""Mmh!!!""",,,,,
,narrator_b8428da6,"""The Queen of Blades was too excited due to her attempt to win Lizzara over. She couldn't control herself anymore.""",,,,,
,S1_3bc0469d,"S1 ""*Squish* *Smack*""",,,,,
,S1_7f052052,"S1 ""(How does it feel, Lizzara? Share your first real kiss with someone...)""",,,,,
,L_227ec1a2,"L ""(MMMF... no... let me go! You can't just take it...)""",,,,,
,S1_64071860,"S1 ""(Why? You like it.)""",,,,,
,L_ff736267,"L ""(No... not at all! Ahh... W-what is it?..)""",,,,,
,S1_aeea54c6,"S1 ""(Ha-ha-ha! What a liar you are...)""",,,,,
,L_2c1a17d7,"L ""(It is a completely different feeling...)""",,,,,
,narrator_7742fd73,"""Lizzara's head was exploding at the thought of kissing someone. For her race, this was something that shouldn't happen. Something she shouldn't know or experience.""",,,,,
,L_b96a6d20,"L ""(This is not a fantasy... Ah, the feeling is so real.)""",,,,,
,S1_8f0b44ee,"S1 ""(Of course, you have your own mouth, and you can do the dirtiest things with it.)""",,,,,
,S1_6e8762ec,"S1 ""*Squish* *Surp* *Smack*""",,,,,
,S1_efae9164,"S1 ""(What would you like? You won't be able to escape, honey.)""",,,,,
,S1_2fcbc3c6,"S1 ""(Just relax and immerse yourself in these sensations.)""",,,,,
,L_d9c5e4d0,"L ""(It's an incredible feeling... I've never experienced anything like it...)""",,,,,
,L_1f7fe922,"L ""(Can something like this be so nice? Um... I can't...)""",,,,,
,S1_092e3c92,"S1 ""(Oh, honey, your hole is driving me crazy!)""",,,,,
,narrator_816aedae,"""The Queen of Blades deepened the kiss, trying to enjoy Lizzara as much as possible.""",,,,,
,S1_018e76b3,"S1 ""*Slurp* * Squish*""",,,,,
,S1_045f7bc3,"S1 ""(Now you can feel what I told you. These feelings are even more real than you would like.)""",,,,,
,L_e0807b89,"L ""(Ahh.... *Smack* Mmgh.)""",,,,,
,S1_f51abb66,"S1 ""(But you shouldn't get used to it... I won't stop there, honey.)""",,,,,
,S1_899699ad,"S1 ""(This is just our first kiss... )""",,,,,
,narrator_d60fae70,"""The Queen of Blades shamelessly played with Lizzara's emotions, making her burn with embarrassment.""",,,,,
,L_8a4dd677,"L ""*Squish* *Smack* Mmmmf...""",,,,,
,L_fceb2be7,"L ""(It's so messy... All those sounds. S-stop it now.)""",,,,,
,S1_d39b8edc,"S1 ""(Ha-ha-ha, they are coming from you. You're the one smacking your lips so lasciviously. But you're doing the right thing, and that's how it should be. Doesn't the wet, loud sound of your own saliva turn you on? You're such a dirty girl, Lizzara.)""",,,,,
,L_e22a832c,"L ""(Ah... no... s-stop it, I don't want to do this... I-I... I don't know how to do it...)""",,,,,
,S1_81b677b3,"S1 ""(Doesn't matter, you live up to my expectations...)""",,,,,
,S1_4f11c357,"S1 ""(I'm even glad you gave me the lead... It just turns me on more hee-hee.)""",,,,,
,narrator_60d8e6a1,"""The Queen of Blades did not feel any resistance, and allowed herself any liberties. She briefly touched Lizzara, causing her to shiver all over.""",,,,,
,S1_513a6edc,"S1 ""*Squish* *Smack* *Surp*""",,,,,
,L_30ace78a,"L ""(All of this... So sinful. These feelings that overwhelm me are so strong...)""",,,,,
,L_d8a0f529,"L ""(I feel like I'm drowning in them... Without any possibility of returning to the light.)""",,,,,
,L_78b21749,"L ""(My lips burn from your kisses, and my body trembles... It shouldn't be like this. Not from something so dirty!)""",,,,,
,S1_2c97687c,"S1 ""(So much thinking, Lizzara.)""",,,,,
,L_7bd98d54,"L ""Mmmm.... *Splash* Aahhh...""",,,,,
,L_140aa728,"L ""(Why... Why do I feel so different?)""",,,,,
,S1_e6403096,"S1 ""(Forget the idea that it shouldn't be like this. This is normal... You have been deceived all this time that this is bad, that this is wrong...)""",,,,,
,L_3d5129fa,"L ""(Deceived?)""",,,,,
,S1_2f108aaa,"S1 ""(Something given to us from birth cannot be something sinful. All these tales about sin are complete nonsense. Get it out of your head, honey.)""",,,,,
,S1_83977fb2,"S1 ""(Mmmm... I imagine how I would behave if I just gained a mouth where none was before...)""",,,,,
,S1_39ad86fc,"S1 ""(I would definitely suck someone's dick right away...)""",,,,,
,L_bc89dfdb,"L ""!!!""",,,,,
,L_308bc7e2,"L ""(W-what? S-stop saying that while you're kissing me...)""",,,,,
,narrator_250df1b2,"""The Queen of Blades escalated the kiss further and further, feeling a surge of strength because of the vulgar images before her eyes.""",,,,,
,S1_530f2a7f,"S1 ""(Yes, that's right! Ah, Lizzara, I would suck any cock that got in my way. Small, big, thick... hell, any one, as long as it was a cock!)""",,,,,
,L_038a1e19,"L ""(N-no... stop... I don't want to hear it...)""",,,,,
,S1_33732b3c,"S1 ""(I would use my tongue... I would please them as much as I could.)""",,,,,
,S1_045ab0d7,"S1 ""(It is a new... Absolutely unforgettable experience. It's a pleasure just to imagine it.)""",,,,,
,narrator_66029ca1,"""The Queen of Blades used her tongue more actively, completely immersed in the fantasy she had created.""",,,,,
,narrator_a164ad5a,"""Lizzara was taken aback by the pressure, trying to close her lips and resist, but she was clearly inferior to the girl in strength.""",,,,,
,S1_018e76b3_1,"S1 ""*Slurp* * Squish*""",,,,,
,S1_2696c6fa,"S1 ""(Mmm, you're a fast learner...)""",,,,,
,L_ec281eea,"L ""(Ah... no... I'm trying to get out and stop it...)""",,,,,
,S1_9cd66c32,"S1 ""(Yes, that's right, it can be called a small game. I'm trying to fill your mouth, and you have to push me out with your tongue.)""",,,,,
,L_a3969d87,"L ""(No! J-just stop!)""",,,,,
,narrator_764e6771,"""*Squish* *Smack* *Surp*""",,,,,
,L_bf87762e,"L ""(Mmmg, how long has this been going on? How can you do this for so long?)""",,,,,
,L_1f90de83,"L ""(It seems that my body is literally burning with shame... Ah, she does it so cheekily... So dirty this is...)""",,,,,
,L_7137c9e1,"L ""(I can feel her saliva everywhere. You can't just... exchange it... That's something... P-personal?)""",,,,,
,S1_d29aa063,"S1 ""Mmm...""",,,,,
,narrator_dcd5c4fc,"""The Queen of Blades gradually slowed down, reluctantly pulling away from her swollen lips. She looked with pleasure at the thread of saliva that stretched between them.""",,,,,
,S1_3afe8cc7,"S1 ""(Now we can say that we are... Bound, hee-hee.)""",,,,,
,L_ac8462f6,"L ""(Don't say that... Like that!)""",,,,,
,S1_7ff5feca,"S1 ""(You're holding up very well for the first time. Despite your 'resistance'...)""",,,,,
,S1_95625825,"S1 ""(And you learn much faster than one might have assumed.)""",,,,,
,intro_6c1e12ed,"intro """"",,,,,
,narrator_08d5f23d,"""The Queen of Blades could hardly restrain herself from continuing this important lesson. She kept her eyes on Lizzara's face.""",,,,,
,S1_1dc56d96,"S1 ""(You can be much better at kissing if you keep this up, huh.)""",,,,,
,L_eb0c6f2c,"L ""(I'm, uh... Thanks?)""",,,,,
,L_bc89dfdb_1,"L ""!!!""",,,,,
,L_fdc15601,"L ""(I... did I thank her??? For... For what she did to me... I... I should be cursing her! She definitely did something to me... This is not me... it can not be me!)""",,,,,
,S1_42f491f8,"S1 ""(Hahaha, damn, you're into kissing, I see. Did this first time shake your worldview so much? All right, I'm flattered that I'm causing you such violent emotions. We're really connected now, Lizzara. By very personal shared memories.)""",,,,,
,S1_08255afe,"S1 ""(I think I can still taste your lips, mmm...)""",,,,,
,L_84e0abf1,"L ""(I'll manage without this knowledge...)""",,,,,
,S1_ce6c7361,"S1 ""(What a pity... Anyway, we shall move on, we have something very interesting ahead of us.)""",,,,,
,L_6325ab47,"L ""(Interesting? What is it?)""",,,,,
,L_c34c2fa4,"L ""(Damn... My curiosity seems to be getting the better of me... Why am I so interested... She can only come up with some terrible dirty things... I can not...)""",,,,,
,S1_6ceb1044,"S1 ""(So you're interested, honey?)""",,,,,
,L_c701f248,"L ""(N-no!)""",,,,,
,S1_a66f67e1,"S1 ""(All right... See you then, you cheeky liar, haha.)""",,,,,
,L_118ae6cf,"L ""(I'm not a liar! I don't care at all! I can handle anything you think of!)""",,,,,
,narrator_4036e019,"""*Slu-u-urp* *Smack*""",,,,,
,narrator_eef1db8d,"""The room was filled with lustful sounds, both girls were completely absorbed in the process.""",,,,,
,S1_489530a6,"S1 ""(Things are moving much faster... A little more and you'll take the initiative, Lizzara!)""",,,,,
,L_e3f15610,"L ""(N-not true!)""",,,,,
,narrator_4036e019_1,"""*Slu-u-urp* *Smack*""",,,,,
,S1_219d5e72,"S1 ""(Will you take pity and not take my place? How noble...)""",,,,,
,narrator_4e32539e,"""Lizzara barely understood what the Queen of Blades was saying as she gave herself up to the kiss. The protoss only had the strength to moan when the girl playfully broke the kiss.""",,,,,
,S1_30bd7c8b,"S1 ""*Squish* You have such a lecherous tongue, honey... *Slurp*""",,,,,
,S1_065013bd,"S1 ""(I like it so much when you don't hold back. You have so much potential, hee-hee.)""",,,,,
,L_185e5d7e,"L ""(Mmmm... This is not true! You made it up...)""",,,,,
,S1_005b53bd,"S1 ""(Hmm?)""",,,,,
,narrator_51984884,"""The Queen of Blades abruptly pulled away from the protoss, licking her lips in a predatory manner.""",,,,,
,L_3effdd92,"L ""(Ah? W-why...)""",,,,,
,narrator_83335d4a,"""The girl was amused by the disheveled and confused look on Lizzara's face, who did not dare to kiss the Queen of Blades first.""",,,,,
,S1_973a19f5,"S1 ""Well, you aren't lagging behind, this time you are working your tongue more and more actively, well done.""",,,,,
,L_d51d3ed5,"L ""(Y-you imagined it...)""",,,,,
,S1_c2b2114a,"S1 ""Come on, I can see the desire in your eyes. Don't you want more? """,,,,,
,L_13d61f01,"L ""(Mmm...)""",,,,,
,S1_338d1963,"S1 ""(Do you still remember my offer? I told you about... The thing?)""",,,,,
