location,source,target,ID,fuzzy,context,translator_comments,developer_comments
,ABside1_5e37c277,"ABside1 ""Реагирует на ограниченный набор стимулов. Трение кожей, помещение в рот. Можно использовать.""",,,,,
,ABside2_65e9e8c0,"ABside2 ""Источник несовершенства найден. Строение органа неэффективно, большие потери жидкости при кормлении. Необходимо исправить. Приступаю немедленно.""",,,,,
,ABside1_0f73d047,"ABside1 ""Необходимо изучить комнату. Возможны иные несовершенства.""",,,,,
,ABside1_a141602c,"ABside1 ""Отростки для удержания. Модифицированы Владычицей, неизвестны цели модификации.""",,,,,
,ABside2_f37de21b,"ABside2 ""Модифицованны для сверхспециализации. Неэффективно, повышенный расход веспена. Компенсация ограниченного пространства. Способны менять форму, производить слизь. Крайне сильны, крайне гибкие. Цель некоторых улучшений неизвестна.""",,,,,
,ABside2_a4ef595f,"ABside2 ""Объект не требует улучшения. Не буду вмешиваться.""",,,,,
,ABside1_fdc61a3f,"ABside1 ""Бессмысленная трата биомассы. Создает пси-сигнал, передает к существу Стуков. Причина существования — компенсация блокировки телепатии террана. Необходимо удалить позднее.""",,,,,
,ABside1_666a70a3,"ABside1 ""Дизайн внешней поверхности не оптимален. Причины выбора вида неизвестны. За внешней оболочкой скрыты пучки нервных волокон. Передают сигнал левиафану. Левиафан оповещает зараженного Стукова.""",,,,,
,ABside2_d0fa7a9f,"ABside2 ""Улучшение бессмысленно. Рой не нуждается в подобной вещи.""",,,,,
,ABside1_9fac9e66,"ABside1 ""Экспериментальный образец зерглинга. Новый штамм, карликовость. Предназначен для проникновения. Модифицирован для игр Владычицы. Неэффективен, необходимо утилизировать.""",,,,,
,ABside1_c0ded909,"ABside1 ""Попытки создать новый дизайн неудачны. Причина оставить образец, неизвестна. Необходимо дальнейшее изучение.""",,,,,
,ABside2_52dfe345,"ABside2 ""Невозможно улучшить внутри комнаты. Необходимо забрать в эволюционную палату. Невозможно без приказа Владычицы. Улучшение отложено.""",,,,,
,ABside1_3155549c,"ABside1 ""Целлюлоза, красители. Назначение неясно. Создано терранами. Причина пребывания в комнате неизвестна. Требуется изучение.""",,,,,
,ABside1_536c469e,"ABside1 ""Цель выяснена: скрывает отверстие в стене.""",,,,,
,ABside1_501b7663,"ABside1 ""Происхождение отверстия — грубая сила, разрывание плоти. Невозможно, изучаю нити.""",,,,,
,ABside1_61202f35,"ABside1 ""Намеренное ослабление плоти левиафана.{w} Неизвестная цель.{w} Необходимо узнать.{w} Возможный создатель Владычица.{w} После исследования запрошу информацию о дыре.""",,,,,
,ABside2_4dfbf041,"ABside2 ""Невозможно улучшить, мертвая материя.""",,,,,
,ABside2_62209362,"ABside2 ""Несовершенство найдено, комната изучена. Можно приступать к улучшению, плету нити, меняю плоть.""",,,,,
,narrator_3c93a16e,"""*Удар*""",,,,,
,narrator_8fa0a519,"""*Удар*""",,,,,
,narrator_9385eda7,"""*Удар*""",,,,,
,narrator_8b77fc37,"""*Удар*""",,,,,
,narrator_62a20086,"""*Удар*""",,,,,
,narrator_c7fb6598,"""*Удар*""",,,,,
,narrator_4371c227,"""*Удар*""",,,,,
,narrator_4adb81f4,"""*Удар*""",,,,,
,narrator_1d4d29b4,"""*Удар*""",,,,,
,narrator_10fa57fd,"""Слот 1""",,,,,
,narrator_89c3ab70,"""Слот 2""",,,,,
,narrator_9411c182,"""Слот 3""",,,,,
,narrator_d9e3e9da,"""Слот 4""",,,,,
,narrator_f93f5e2c,"""Слот 5""",,,,,
,narrator_3cd6a909,"""Слот 7""",,,,,
